gene	gene_cluster
ENSMUSG00000025203	5
ENSMUSG00000077890	10
ENSMUSG00000028599	14
ENSMUSG00000039616	4
ENSMUSG00000042766	5
ENSMUSG00000003527	1
ENSMUSG00000024253	4
ENSMUSG00000062737	2
ENSMUSG00000020122	7
ENSMUSG00000111080	5
ENSMUSG00000050241	9
ENSMUSG00000118362	3
ENSMUSG00000020926	5
ENSMUSG00000025498	0
ENSMUSG00000036800	5
ENSMUSG00000052534	6
ENSMUSG00000071656	4
ENSMUSG00000031337	13
ENSMUSG00000039013	3
ENSMUSG00000041794	5
ENSMUSG00000026811	6
ENSMUSG00000101609	7
ENSMUSG00000118292	10
ENSMUSG00000026437	13
ENSMUSG00000076144	2
ENSMUSG00000017802	8
ENSMUSG00000024402	4
ENSMUSG00000072772	0
ENSMUSG00000020777	7
ENSMUSG00000038902	11
ENSMUSG00000020523	8
ENSMUSG00000030067	6
ENSMUSG00000028175	4
ENSMUSG00000086191	10
ENSMUSG00000040690	0
ENSMUSG00000073678	8
ENSMUSG00000020430	11
ENSMUSG00000026275	0
ENSMUSG00000031471	3
ENSMUSG00000026279	13
ENSMUSG00000079091	2
ENSMUSG00000032311	1
ENSMUSG00000038510	4
ENSMUSG00000005299	6
ENSMUSG00000068122	9
ENSMUSG00000041881	0
ENSMUSG00000020895	9
ENSMUSG00000005681	7
ENSMUSG00000032803	8
ENSMUSG00000028795	4
ENSMUSG00000033510	1
ENSMUSG00000025880	0
ENSMUSG00000002033	0
ENSMUSG00000066586	2
ENSMUSG00000049760	0
ENSMUSG00000009185	4
ENSMUSG00000046150	10
ENSMUSG00000028591	13
ENSMUSG00000026683	1
ENSMUSG00000029765	5
ENSMUSG00000051456	3
ENSMUSG00000021490	7
ENSMUSG00000096956	1
ENSMUSG00000073434	1
ENSMUSG00000028484	6
ENSMUSG00000014529	10
ENSMUSG00000068855	0
ENSMUSG00000074928	1
ENSMUSG00000042179	7
ENSMUSG00000092397	4
ENSMUSG00000073386	3
ENSMUSG00000025172	0
ENSMUSG00000054498	3
ENSMUSG00000004056	6
ENSMUSG00000050860	0
ENSMUSG00000027901	14
ENSMUSG00000064232	2
ENSMUSG00000097387	3
ENSMUSG00000035399	0
ENSMUSG00000037949	0
ENSMUSG00000097039	13
ENSMUSG00000035929	14
ENSMUSG00000052026	1
ENSMUSG00000077797	2
ENSMUSG00000023391	3
ENSMUSG00000063568	9
ENSMUSG00000045515	5
ENSMUSG00000028081	7
ENSMUSG00000021018	4
ENSMUSG00000078173	1
ENSMUSG00000025887	4
ENSMUSG00000052105	5
ENSMUSG00000001120	0
ENSMUSG00000029521	4
ENSMUSG00000026869	11
ENSMUSG00000051735	1
ENSMUSG00000081649	10
ENSMUSG00000034040	5
ENSMUSG00000031256	8
ENSMUSG00000067231	0
ENSMUSG00000075425	10
ENSMUSG00000029423	1
ENSMUSG00000020102	0
ENSMUSG00000029389	1
ENSMUSG00000026715	7
ENSMUSG00000027272	8
ENSMUSG00000107948	1
ENSMUSG00000108995	2
ENSMUSG00000027597	7
ENSMUSG00000072726	2
ENSMUSG00000006586	13
ENSMUSG00000037362	5
ENSMUSG00000046490	9
ENSMUSG00000056888	1
ENSMUSG00000003824	1
ENSMUSG00000002068	4
ENSMUSG00000039016	0
ENSMUSG00000029048	6
ENSMUSG00000015671	6
ENSMUSG00000093598	3
ENSMUSG00000093877	3
ENSMUSG00000051037	3
ENSMUSG00000093009	2
ENSMUSG00000074170	4
ENSMUSG00000000730	3
ENSMUSG00000030050	3
ENSMUSG00000042133	8
ENSMUSG00000078639	3
ENSMUSG00000063506	9
ENSMUSG00000087466	10
ENSMUSG00000006469	4
ENSMUSG00000040613	0
ENSMUSG00000066150	0
ENSMUSG00000022354	6
ENSMUSG00000056851	6
ENSMUSG00000099384	10
ENSMUSG00000023052	3
ENSMUSG00000046598	0
ENSMUSG00000062007	4
ENSMUSG00000055088	9
ENSMUSG00000099417	10
ENSMUSG00000086236	9
ENSMUSG00000029328	8
ENSMUSG00000030168	6
ENSMUSG00000033961	4
ENSMUSG00000015243	7
ENSMUSG00000093884	3
ENSMUSG00000046314	5
ENSMUSG00000030000	5
ENSMUSG00000003746	6
ENSMUSG00000049530	2
ENSMUSG00000026827	6
ENSMUSG00000054325	3
ENSMUSG00000022205	6
ENSMUSG00000031351	1
ENSMUSG00000042328	4
ENSMUSG00000100210	0
ENSMUSG00000031980	12
ENSMUSG00000018595	3
ENSMUSG00000042353	3
ENSMUSG00000071629	3
ENSMUSG00000030827	10
ENSMUSG00000018537	4
ENSMUSG00000031104	9
ENSMUSG00000033350	5
ENSMUSG00000047246	0
ENSMUSG00000025223	11
ENSMUSG00000046678	4
ENSMUSG00000082229	5
ENSMUSG00000011831	6
ENSMUSG00000042812	13
ENSMUSG00000031925	14
ENSMUSG00000042747	0
ENSMUSG00000059410	2
ENSMUSG00000020333	5
ENSMUSG00000042032	7
ENSMUSG00000021087	5
ENSMUSG00000050281	2
ENSMUSG00000027457	5
ENSMUSG00000093942	0
ENSMUSG00000095870	3
ENSMUSG00000085887	1
ENSMUSG00000029027	9
ENSMUSG00000068182	2
ENSMUSG00000091076	0
ENSMUSG00000032093	0
ENSMUSG00000022800	8
ENSMUSG00000070421	10
ENSMUSG00000038954	9
ENSMUSG00000033323	1
ENSMUSG00000070140	2
ENSMUSG00000028743	0
ENSMUSG00000031669	9
ENSMUSG00000038805	1
ENSMUSG00000106918	0
ENSMUSG00000047090	9
ENSMUSG00000064325	4
ENSMUSG00000079629	10
ENSMUSG00000002733	11
ENSMUSG00000070704	12
ENSMUSG00000033478	11
ENSMUSG00000047002	2
ENSMUSG00000070799	7
ENSMUSG00000091867	4
ENSMUSG00000061311	7
ENSMUSG00000058239	11
ENSMUSG00000071716	4
ENSMUSG00000078621	2
ENSMUSG00000025860	6
ENSMUSG00000050966	1
ENSMUSG00000038541	0
ENSMUSG00000042489	1
ENSMUSG00000061374	1
ENSMUSG00000031969	0
ENSMUSG00000108128	2
ENSMUSG00000040152	7
ENSMUSG00000041220	7
ENSMUSG00000025161	13
ENSMUSG00000020275	14
ENSMUSG00000046450	10
ENSMUSG00000046207	9
ENSMUSG00000022889	13
ENSMUSG00000074679	2
ENSMUSG00000098040	3
ENSMUSG00000037260	0
ENSMUSG00000031696	6
ENSMUSG00000035171	13
ENSMUSG00000118671	7
ENSMUSG00000026088	4
ENSMUSG00000038015	10
ENSMUSG00000095483	3
ENSMUSG00000050010	9
ENSMUSG00000022517	6
ENSMUSG00000085580	10
ENSMUSG00000049699	10
ENSMUSG00000030871	4
ENSMUSG00000010136	3
ENSMUSG00000074284	3
ENSMUSG00000023832	0
ENSMUSG00000032182	1
ENSMUSG00000003848	4
ENSMUSG00000074220	9
ENSMUSG00000005615	6
ENSMUSG00000002459	1
ENSMUSG00000024479	0
ENSMUSG00000020893	6
ENSMUSG00000017412	5
ENSMUSG00000062524	9
ENSMUSG00000019857	0
ENSMUSG00000041000	5
ENSMUSG00000033943	8
ENSMUSG00000030750	13
ENSMUSG00000061022	2
ENSMUSG00000087675	10
ENSMUSG00000039787	9
ENSMUSG00000078689	2
ENSMUSG00000026180	1
ENSMUSG00000025793	11
ENSMUSG00000024734	9
ENSMUSG00000014771	4
ENSMUSG00000020622	10
ENSMUSG00000054021	1
ENSMUSG00000065642	10
ENSMUSG00000079638	3
ENSMUSG00000033931	1
ENSMUSG00000042595	0
ENSMUSG00000034930	13
ENSMUSG00000058145	3
ENSMUSG00000075370	3
ENSMUSG00000024206	4
ENSMUSG00000039187	4
ENSMUSG00000045106	9
ENSMUSG00000042804	13
ENSMUSG00000047307	1
ENSMUSG00000022216	6
ENSMUSG00000030781	0
ENSMUSG00000034194	4
ENSMUSG00000039662	6
ENSMUSG00000022999	1
ENSMUSG00000050921	14
ENSMUSG00000038393	7
ENSMUSG00000065568	2
ENSMUSG00000060407	12
ENSMUSG00000027456	0
ENSMUSG00000045440	10
ENSMUSG00000042289	12
ENSMUSG00000088689	3
ENSMUSG00000050957	3
ENSMUSG00000027300	4
ENSMUSG00000075420	4
ENSMUSG00000053475	9
ENSMUSG00000074794	6
ENSMUSG00000022468	0
ENSMUSG00000029503	9
ENSMUSG00000038174	5
ENSMUSG00000049093	1
ENSMUSG00000086954	2
ENSMUSG00000058325	6
ENSMUSG00000020728	4
ENSMUSG00000040112	13
ENSMUSG00000022865	6
ENSMUSG00000051124	0
ENSMUSG00000118541	2
ENSMUSG00000023033	5
ENSMUSG00000112280	1
ENSMUSG00000021685	3
ENSMUSG00000040528	9
ENSMUSG00000027245	13
ENSMUSG00000073795	10
ENSMUSG00000087143	4
ENSMUSG00000029917	9
ENSMUSG00000026798	4
ENSMUSG00000067750	9
ENSMUSG00000001270	5
ENSMUSG00000031884	3
ENSMUSG00000022771	8
ENSMUSG00000086930	2
ENSMUSG00000085723	3
ENSMUSG00000014956	7
ENSMUSG00000029120	5
ENSMUSG00000086923	2
ENSMUSG00000056214	1
ENSMUSG00000068245	4
ENSMUSG00000026634	0
ENSMUSG00000034377	5
ENSMUSG00000073889	0
ENSMUSG00000036352	11
ENSMUSG00000065404	2
ENSMUSG00000035248	8
ENSMUSG00000023175	7
ENSMUSG00000062127	0
ENSMUSG00000019122	0
ENSMUSG00000032560	8
ENSMUSG00000091248	2
ENSMUSG00000054874	11
ENSMUSG00000045427	6
ENSMUSG00000104148	1
ENSMUSG00000028005	5
ENSMUSG00000026668	4
ENSMUSG00000099820	2
ENSMUSG00000015401	7
ENSMUSG00000059105	2
ENSMUSG00000037341	13
ENSMUSG00000025162	6
ENSMUSG00000026388	4
ENSMUSG00000028991	6
ENSMUSG00000090247	0
ENSMUSG00000026799	0
ENSMUSG00000032103	4
ENSMUSG00000069274	0
ENSMUSG00000024302	5
ENSMUSG00000052102	0
ENSMUSG00000026605	11
ENSMUSG00000067971	3
ENSMUSG00000034156	5
ENSMUSG00000022041	3
ENSMUSG00000094936	8
ENSMUSG00000029174	6
ENSMUSG00000068923	5
ENSMUSG00000037979	5
ENSMUSG00000059089	4
ENSMUSG00000032323	7
ENSMUSG00000036921	2
ENSMUSG00000087679	0
ENSMUSG00000095576	3
ENSMUSG00000042502	11
ENSMUSG00000022358	6
ENSMUSG00000116586	2
ENSMUSG00000055681	6
ENSMUSG00000028696	4
ENSMUSG00000066905	2
ENSMUSG00000115431	3
ENSMUSG00000075524	10
ENSMUSG00000078816	5
ENSMUSG00000037428	5
ENSMUSG00000020387	14
ENSMUSG00000000738	11
ENSMUSG00000016458	4
ENSMUSG00000044352	5
ENSMUSG00000089953	10
ENSMUSG00000069515	0
ENSMUSG00000102013	10
ENSMUSG00000063785	1
ENSMUSG00000078511	2
ENSMUSG00000031770	6
ENSMUSG00000015476	5
ENSMUSG00000029019	0
ENSMUSG00000075168	10
ENSMUSG00000066803	3
ENSMUSG00000029173	0
ENSMUSG00000015994	0
ENSMUSG00000066688	10
ENSMUSG00000025422	5
ENSMUSG00000070081	10
ENSMUSG00000079025	4
ENSMUSG00000022105	8
ENSMUSG00000045027	9
ENSMUSG00000046727	0
ENSMUSG00000039531	14
ENSMUSG00000047767	14
ENSMUSG00000105076	9
ENSMUSG00000038506	13
ENSMUSG00000025330	4
ENSMUSG00000020376	6
ENSMUSG00000037104	5
ENSMUSG00000036225	5
ENSMUSG00000079227	1
ENSMUSG00000026839	12
ENSMUSG00000006651	5
ENSMUSG00000102037	9
ENSMUSG00000048693	2
ENSMUSG00000035078	0
ENSMUSG00000019804	6
ENSMUSG00000054141	10
ENSMUSG00000046280	1
ENSMUSG00000000399	6
ENSMUSG00000018648	13
ENSMUSG00000113620	10
ENSMUSG00000045689	1
ENSMUSG00000037735	9
ENSMUSG00000033578	0
ENSMUSG00000028292	1
ENSMUSG00000030249	0
ENSMUSG00000090302	2
ENSMUSG00000027746	0
ENSMUSG00000096127	2
ENSMUSG00000041468	9
ENSMUSG00000027790	4
ENSMUSG00000086327	2
ENSMUSG00000070495	9
ENSMUSG00000111836	10
ENSMUSG00000031805	14
ENSMUSG00000065680	2
ENSMUSG00000062421	13
ENSMUSG00000086784	0
ENSMUSG00000021595	8
ENSMUSG00000029410	1
ENSMUSG00000029352	7
ENSMUSG00000086263	2
ENSMUSG00000044626	4
ENSMUSG00000074247	11
ENSMUSG00000076146	2
ENSMUSG00000034171	0
ENSMUSG00000069833	7
ENSMUSG00000003199	0
ENSMUSG00000019942	0
ENSMUSG00000073400	1
ENSMUSG00000025545	0
ENSMUSG00000051650	13
ENSMUSG00000058486	13
ENSMUSG00000027522	8
ENSMUSG00000022898	13
ENSMUSG00000051985	4
ENSMUSG00000015575	0
ENSMUSG00000049241	4
ENSMUSG00000057133	8
ENSMUSG00000020607	0
ENSMUSG00000056018	10
ENSMUSG00000015665	4
ENSMUSG00000072708	9
ENSMUSG00000027708	8
ENSMUSG00000075389	9
ENSMUSG00000026874	12
ENSMUSG00000009828	0
ENSMUSG00000045569	13
ENSMUSG00000024683	1
ENSMUSG00000076357	2
ENSMUSG00000027452	6
ENSMUSG00000025020	5
ENSMUSG00000116933	2
ENSMUSG00000000617	4
ENSMUSG00000028125	7
ENSMUSG00000031428	5
ENSMUSG00000009734	9
ENSMUSG00000029456	0
ENSMUSG00000031381	1
ENSMUSG00000037295	11
ENSMUSG00000051439	1
ENSMUSG00000014633	4
ENSMUSG00000032555	8
ENSMUSG00000031451	6
ENSMUSG00000022419	6
ENSMUSG00000005968	13
ENSMUSG00000036617	6
ENSMUSG00000015002	6
ENSMUSG00000024949	6
ENSMUSG00000037537	2
ENSMUSG00000023286	11
ENSMUSG00000028672	0
ENSMUSG00000109722	10
ENSMUSG00000046000	9
ENSMUSG00000076313	2
ENSMUSG00000024067	1
ENSMUSG00000020018	13
ENSMUSG00000097277	4
ENSMUSG00000073938	10
ENSMUSG00000058005	2
ENSMUSG00000029510	4
ENSMUSG00000039910	0
ENSMUSG00000008822	4
ENSMUSG00000061702	9
ENSMUSG00000052520	7
ENSMUSG00000041930	4
ENSMUSG00000060878	3
ENSMUSG00000054226	0
ENSMUSG00000059412	7
ENSMUSG00000111711	2
ENSMUSG00000096981	3
ENSMUSG00000024610	7
ENSMUSG00000020134	8
ENSMUSG00000001383	0
ENSMUSG00000071226	11
ENSMUSG00000049744	14
ENSMUSG00000084950	3
ENSMUSG00000116207	0
ENSMUSG00000031758	9
ENSMUSG00000035476	13
ENSMUSG00000105743	2
ENSMUSG00000022490	0
ENSMUSG00000020636	10
ENSMUSG00000069430	10
ENSMUSG00000038498	10
ENSMUSG00000041702	8
ENSMUSG00000032611	10
ENSMUSG00000038611	11
ENSMUSG00000032864	0
ENSMUSG00000027479	8
ENSMUSG00000071176	0
ENSMUSG00000027223	5
ENSMUSG00000023186	8
ENSMUSG00000033964	6
ENSMUSG00000048994	2
ENSMUSG00000080331	2
ENSMUSG00000031635	10
ENSMUSG00000027811	9
ENSMUSG00000064145	8
ENSMUSG00000027088	0
ENSMUSG00000025081	1
ENSMUSG00000067818	0
ENSMUSG00000049761	2
ENSMUSG00000084771	3
ENSMUSG00000031323	3
ENSMUSG00000062997	7
ENSMUSG00000023912	1
ENSMUSG00000052374	7
ENSMUSG00000030677	1
ENSMUSG00000038704	4
ENSMUSG00000060816	10
ENSMUSG00000028478	6
ENSMUSG00000036943	8
ENSMUSG00000007570	4
ENSMUSG00000105220	2
ENSMUSG00000076143	2
ENSMUSG00000044147	8
ENSMUSG00000073008	0
ENSMUSG00000095540	2
ENSMUSG00000075707	3
ENSMUSG00000070565	0
ENSMUSG00000041115	5
ENSMUSG00000053303	13
ENSMUSG00000090191	9
ENSMUSG00000072893	4
ENSMUSG00000028681	4
ENSMUSG00000028277	8
ENSMUSG00000001280	8
ENSMUSG00000075218	10
ENSMUSG00000107008	3
ENSMUSG00000031930	11
ENSMUSG00000035093	6
ENSMUSG00000041423	9
ENSMUSG00000024312	1
ENSMUSG00000101334	2
ENSMUSG00000024777	5
ENSMUSG00000026319	8
ENSMUSG00000074062	1
ENSMUSG00000024937	6
ENSMUSG00000037395	13
ENSMUSG00000030546	7
ENSMUSG00000035493	6
ENSMUSG00000041650	0
ENSMUSG00000005981	6
ENSMUSG00000019432	6
ENSMUSG00000000184	6
ENSMUSG00000032484	7
ENSMUSG00000054065	0
ENSMUSG00000057446	10
ENSMUSG00000087342	3
ENSMUSG00000018819	14
ENSMUSG00000117852	10
ENSMUSG00000072941	6
ENSMUSG00000032566	2
ENSMUSG00000028532	0
ENSMUSG00000032328	5
ENSMUSG00000023443	9
ENSMUSG00000039601	5
ENSMUSG00000079083	4
ENSMUSG00000117406	1
ENSMUSG00000102096	2
ENSMUSG00000032578	13
ENSMUSG00000050558	4
ENSMUSG00000023011	5
ENSMUSG00000044359	9
ENSMUSG00000030325	9
ENSMUSG00000100364	10
ENSMUSG00000068806	3
ENSMUSG00000063358	5
ENSMUSG00000024041	7
ENSMUSG00000079418	1
ENSMUSG00000045518	3
ENSMUSG00000022521	6
ENSMUSG00000070071	2
ENSMUSG00000070808	14
ENSMUSG00000015222	5
ENSMUSG00000034473	13
ENSMUSG00000041440	1
ENSMUSG00000086290	4
ENSMUSG00000062017	10
ENSMUSG00000058056	6
ENSMUSG00000023828	4
ENSMUSG00000024497	3
ENSMUSG00000020363	4
ENSMUSG00000032733	13
ENSMUSG00000061947	12
ENSMUSG00000058328	4
ENSMUSG00000027327	13
ENSMUSG00000020170	8
ENSMUSG00000022701	4
ENSMUSG00000070105	2
ENSMUSG00000034683	9
ENSMUSG00000071788	2
ENSMUSG00000117662	9
ENSMUSG00000002835	1
ENSMUSG00000039853	4
ENSMUSG00000045657	1
ENSMUSG00000052837	11
ENSMUSG00000035891	8
ENSMUSG00000055553	0
ENSMUSG00000068758	9
ENSMUSG00000047414	0
ENSMUSG00000026979	14
ENSMUSG00000005262	11
ENSMUSG00000029337	9
ENSMUSG00000029591	1
ENSMUSG00000024544	13
ENSMUSG00000058638	8
ENSMUSG00000019210	6
ENSMUSG00000108924	2
ENSMUSG00000031657	13
ENSMUSG00000043102	3
ENSMUSG00000051618	2
ENSMUSG00000034031	10
ENSMUSG00000096345	1
ENSMUSG00000084859	10
ENSMUSG00000093483	7
ENSMUSG00000024784	3
ENSMUSG00000043460	5
ENSMUSG00000028958	4
ENSMUSG00000061207	4
ENSMUSG00000012114	11
ENSMUSG00000002100	7
ENSMUSG00000038594	0
ENSMUSG00000038593	1
ENSMUSG00000084808	3
ENSMUSG00000030245	13
ENSMUSG00000051537	4
ENSMUSG00000026585	5
ENSMUSG00000087899	2
ENSMUSG00000028089	1
ENSMUSG00000105333	2
ENSMUSG00000035296	0
ENSMUSG00000051853	5
ENSMUSG00000030685	5
ENSMUSG00000042249	14
ENSMUSG00000026499	8
ENSMUSG00000029650	1
ENSMUSG00000004610	6
ENSMUSG00000041698	0
ENSMUSG00000095063	2
ENSMUSG00000035184	4
ENSMUSG00000032410	8
ENSMUSG00000027822	0
ENSMUSG00000004096	8
ENSMUSG00000001750	14
ENSMUSG00000078002	2
ENSMUSG00000025485	11
ENSMUSG00000057933	0
ENSMUSG00000078027	2
ENSMUSG00000024764	11
ENSMUSG00000026560	2
ENSMUSG00000037029	11
ENSMUSG00000105552	10
ENSMUSG00000020323	9
ENSMUSG00000059504	10
ENSMUSG00000003778	8
ENSMUSG00000022023	11
ENSMUSG00000029526	10
ENSMUSG00000079070	10
ENSMUSG00000052117	4
ENSMUSG00000023723	0
ENSMUSG00000069297	2
ENSMUSG00000025743	6
ENSMUSG00000021460	6
ENSMUSG00000052593	8
ENSMUSG00000002625	11
ENSMUSG00000071516	7
ENSMUSG00000086244	2
ENSMUSG00000038685	1
ENSMUSG00000027243	4
ENSMUSG00000063932	2
ENSMUSG00000053333	1
ENSMUSG00000048429	11
ENSMUSG00000056737	0
ENSMUSG00000023902	3
ENSMUSG00000042046	0
ENSMUSG00000030259	0
ENSMUSG00000018012	9
ENSMUSG00000036545	0
ENSMUSG00000102009	3
ENSMUSG00000065431	10
ENSMUSG00000087331	3
ENSMUSG00000022053	4
ENSMUSG00000085622	4
ENSMUSG00000070348	6
ENSMUSG00000025173	11
ENSMUSG00000031445	12
ENSMUSG00000086598	4
ENSMUSG00000047242	0
ENSMUSG00000000420	8
ENSMUSG00000020828	1
ENSMUSG00000052146	6
ENSMUSG00000036376	4
ENSMUSG00000058717	10
ENSMUSG00000001622	0
ENSMUSG00000064225	0
ENSMUSG00000052430	1
ENSMUSG00000085169	3
ENSMUSG00000033917	0
ENSMUSG00000069727	4
ENSMUSG00000003436	3
ENSMUSG00000064450	2
ENSMUSG00000035431	9
ENSMUSG00000061762	4
ENSMUSG00000071204	0
ENSMUSG00000003072	6
ENSMUSG00000028777	10
ENSMUSG00000003438	13
ENSMUSG00000043969	4
ENSMUSG00000054920	0
ENSMUSG00000010660	4
ENSMUSG00000038132	0
ENSMUSG00000025283	6
ENSMUSG00000032481	11
ENSMUSG00000012017	4
ENSMUSG00000101252	10
ENSMUSG00000025326	6
ENSMUSG00000012640	0
ENSMUSG00000036948	11
ENSMUSG00000050799	10
ENSMUSG00000089997	10
ENSMUSG00000059182	14
ENSMUSG00000035454	2
ENSMUSG00000044505	9
ENSMUSG00000105021	2
ENSMUSG00000030850	0
ENSMUSG00000032417	9
ENSMUSG00000099590	10
ENSMUSG00000000686	4
ENSMUSG00000030879	0
ENSMUSG00000039985	13
ENSMUSG00000046010	4
ENSMUSG00000066595	13
ENSMUSG00000051788	2
ENSMUSG00000001948	9
ENSMUSG00000056995	9
ENSMUSG00000040659	0
ENSMUSG00000078880	4
ENSMUSG00000071517	10
ENSMUSG00000038121	6
ENSMUSG00000048015	0
ENSMUSG00000052446	1
ENSMUSG00000034416	10
ENSMUSG00000020630	9
ENSMUSG00000055430	5
ENSMUSG00000065398	2
ENSMUSG00000048398	4
ENSMUSG00000041020	5
ENSMUSG00000065579	2
ENSMUSG00000049969	0
ENSMUSG00000031349	13
ENSMUSG00000030424	4
ENSMUSG00000007891	7
ENSMUSG00000042985	4
ENSMUSG00000099881	4
ENSMUSG00000016510	4
ENSMUSG00000049401	11
ENSMUSG00000022039	3
ENSMUSG00000035186	1
ENSMUSG00000086815	10
ENSMUSG00000038296	13
ENSMUSG00000080478	10
ENSMUSG00000028629	9
ENSMUSG00000095061	9
ENSMUSG00000093156	2
ENSMUSG00000055401	4
ENSMUSG00000029370	4
ENSMUSG00000093061	3
ENSMUSG00000044022	9
ENSMUSG00000016984	1
ENSMUSG00000062352	13
ENSMUSG00000048078	5
ENSMUSG00000045322	14
ENSMUSG00000002324	4
ENSMUSG00000032356	5
ENSMUSG00000078577	2
ENSMUSG00000036814	1
ENSMUSG00000042796	2
ENSMUSG00000005378	1
ENSMUSG00000014550	11
ENSMUSG00000061740	0
ENSMUSG00000074971	4
ENSMUSG00000009293	11
ENSMUSG00000041926	11
ENSMUSG00000019789	9
ENSMUSG00000039001	7
ENSMUSG00000027247	8
ENSMUSG00000046157	11
ENSMUSG00000001804	1
ENSMUSG00000075185	2
ENSMUSG00000101404	2
ENSMUSG00000074715	1
ENSMUSG00000061878	13
ENSMUSG00000017499	1
ENSMUSG00000036813	0
ENSMUSG00000027714	1
ENSMUSG00000046794	0
ENSMUSG00000015759	0
ENSMUSG00000031783	0
ENSMUSG00000029346	9
ENSMUSG00000043122	13
ENSMUSG00000041491	4
ENSMUSG00000086155	1
ENSMUSG00000077604	2
ENSMUSG00000027997	4
ENSMUSG00000030838	0
ENSMUSG00000030291	13
ENSMUSG00000047511	3
ENSMUSG00000034591	13
ENSMUSG00000016763	1
ENSMUSG00000085831	10
ENSMUSG00000071679	3
ENSMUSG00000058216	3
ENSMUSG00000073721	9
ENSMUSG00000114412	10
ENSMUSG00000098905	1
ENSMUSG00000035152	6
ENSMUSG00000049436	1
ENSMUSG00000078057	2
ENSMUSG00000034312	5
ENSMUSG00000063715	10
ENSMUSG00000052142	14
ENSMUSG00000018846	6
ENSMUSG00000025909	1
ENSMUSG00000022755	0
ENSMUSG00000078452	3
ENSMUSG00000031972	7
ENSMUSG00000026662	11
ENSMUSG00000094295	10
ENSMUSG00000003344	11
ENSMUSG00000033364	11
ENSMUSG00000032796	1
ENSMUSG00000042453	5
ENSMUSG00000026255	0
ENSMUSG00000024560	11
ENSMUSG00000033222	1
ENSMUSG00000085415	2
ENSMUSG00000023235	0
ENSMUSG00000084786	6
ENSMUSG00000006958	9
ENSMUSG00000043702	1
ENSMUSG00000046790	3
ENSMUSG00000041313	11
ENSMUSG00000079012	12
ENSMUSG00000051490	10
ENSMUSG00000104582	2
ENSMUSG00000026812	11
ENSMUSG00000035557	7
ENSMUSG00000061525	10
ENSMUSG00000043932	9
ENSMUSG00000075510	2
ENSMUSG00000024083	5
ENSMUSG00000079698	9
ENSMUSG00000045330	9
ENSMUSG00000046845	3
ENSMUSG00000076121	10
ENSMUSG00000021338	0
ENSMUSG00000029348	5
ENSMUSG00000051977	4
ENSMUSG00000060201	2
ENSMUSG00000033983	4
ENSMUSG00000043453	9
ENSMUSG00000021171	8
ENSMUSG00000034252	8
ENSMUSG00000027513	7
ENSMUSG00000040231	10
ENSMUSG00000026730	0
ENSMUSG00000054932	7
ENSMUSG00000047990	2
ENSMUSG00000019837	1
ENSMUSG00000022337	0
ENSMUSG00000020949	0
ENSMUSG00000096228	10
ENSMUSG00000038324	8
ENSMUSG00000071361	10
ENSMUSG00000048027	0
ENSMUSG00000024537	4
ENSMUSG00000052085	14
ENSMUSG00000038900	0
ENSMUSG00000001021	0
ENSMUSG00000034295	0
ENSMUSG00000024694	7
ENSMUSG00000020990	0
ENSMUSG00000071195	3
ENSMUSG00000105490	2
ENSMUSG00000040675	0
ENSMUSG00000031364	3
ENSMUSG00000000627	4
ENSMUSG00000024647	4
ENSMUSG00000028901	1
ENSMUSG00000092118	3
ENSMUSG00000001333	9
ENSMUSG00000050102	2
ENSMUSG00000025821	13
ENSMUSG00000032897	11
ENSMUSG00000026173	4
ENSMUSG00000003123	7
ENSMUSG00000041548	0
ENSMUSG00000037621	9
ENSMUSG00000038122	13
ENSMUSG00000024768	5
ENSMUSG00000058856	2
ENSMUSG00000070733	7
ENSMUSG00000040006	0
ENSMUSG00000033059	6
ENSMUSG00000035941	8
ENSMUSG00000056735	9
ENSMUSG00000104585	3
ENSMUSG00000027884	0
ENSMUSG00000069892	14
ENSMUSG00000084336	9
ENSMUSG00000028780	0
ENSMUSG00000089724	9
ENSMUSG00000021279	6
ENSMUSG00000026415	4
ENSMUSG00000022304	12
ENSMUSG00000040025	8
ENSMUSG00000058503	0
ENSMUSG00000079842	2
ENSMUSG00000060591	6
ENSMUSG00000097047	3
ENSMUSG00000031729	8
ENSMUSG00000020169	3
ENSMUSG00000001506	7
ENSMUSG00000032601	6
ENSMUSG00000035638	3
ENSMUSG00000040016	0
ENSMUSG00000047197	2
ENSMUSG00000063116	3
ENSMUSG00000097637	10
ENSMUSG00000024454	11
ENSMUSG00000004360	5
ENSMUSG00000050788	10
ENSMUSG00000075196	3
ENSMUSG00000033187	4
ENSMUSG00000078794	5
ENSMUSG00000050505	1
ENSMUSG00000035681	5
ENSMUSG00000016918	0
ENSMUSG00000031214	0
ENSMUSG00000017639	5
ENSMUSG00000017000	2
ENSMUSG00000033208	5
ENSMUSG00000092074	4
ENSMUSG00000036023	13
ENSMUSG00000026051	1
ENSMUSG00000051687	3
ENSMUSG00000013973	13
ENSMUSG00000002103	8
ENSMUSG00000075075	10
ENSMUSG00000038388	6
ENSMUSG00000070530	10
ENSMUSG00000021416	0
ENSMUSG00000019734	0
ENSMUSG00000031239	0
ENSMUSG00000026489	7
ENSMUSG00000091896	8
ENSMUSG00000044501	1
ENSMUSG00000020051	7
ENSMUSG00000029647	8
ENSMUSG00000026520	1
