gene_id	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	meta_fdr_bh	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	significant_fdr05_abs_log2fc1	consistent_direction
ENSMUSG00000005575	Ube2m	8	-0.07891463130798913	0.07325024723700198	-1.0773292143664714	0.28133321520784593	0.47166294785181767	4	4	19.10854019692059	63.36716500652376	0.0078540407856597	False	mixed
ENSMUSG00000030704	Rab6a	8	-0.05207890945676979	0.0483421250451165	-1.077298720487894	0.28134683374534775	0.47166294785181767	5	3	8.180020145838682	14.42563862680679	0.316988025229414	False	mixed
ENSMUSG00000098807	Mir300	3	-0.05904061957212126	0.054807398491860115	-1.077238132017703	0.2813738938267346	0.47166987173139363	0	3	1.0494345501368858	0.0	0.591722635461458	False	all_down
ENSMUSG00000019578	Ubxn6	8	-0.054145698164637567	0.05027591808977467	-1.0769708485074876	0.28149328932979323	0.47183156466051557	3	5	17.283465233961696	59.49886261092408	0.01565699893878854	False	mixed
ENSMUSG00000050288	Fzd2	8	-0.153490670130028	0.1425462216225436	-1.076778243456111	0.28157934728611733	0.47193735628415495	3	5	10.566502735661775	33.75291546203727	0.1586774780969741	False	mixed
ENSMUSG00000027895	Kcnc4	8	0.11758099155021673	0.10921775530947529	1.0765739619629033	0.28167064190471836	0.47205190679322606	5	3	10.95656958048025	36.111390078963254	0.14052468620321162	False	mixed
ENSMUSG00000075150	Olfr1137	8	0.1392142928893222	0.12935683143371016	1.076203640320794	0.28183619205200294	0.4722542714766828	4	3	13.218756986522681	47.044945246085376	0.06695443318223827	False	mixed
ENSMUSG00000030256	Bhlhe41	8	-0.12789057734884388	0.11883519929418274	-1.0762011433350154	0.28183730853902567	0.4722542714766828	3	5	12.428805727715924	43.67922265942112	0.0873102545098422	False	mixed
ENSMUSG00000018809	Smyd4	8	-0.04742142985885085	0.044070959078684656	-1.0760244580605618	0.28191631813452245	0.4723481847378942	4	4	36.475058951689576	80.80880414951118	5.896173992570179e-06	False	mixed
ENSMUSG00000001583	Tnk1	8	0.13396246351981833	0.12452671764150405	1.0757728626998628	0.28202885172617365	0.4724982472721446	4	4	15.004652477546614	53.347803219867984	0.03593981304701375	False	mixed
ENSMUSG00000020235	Fzr1	8	-0.08187560825471583	0.07611723941930659	-1.075651309471277	0.28208323097706034	0.4725508641744549	4	4	11.550127668524437	39.39460929877089	0.11635790483415985	False	mixed
ENSMUSG00000032601	Prkar2a	8	0.07438036111459578	0.06915551015921667	1.0755522002997295	0.282127574695619	0.4725614481499724	5	3	23.355203290696082	70.02809218625572	0.0014779583288154045	False	mixed
ENSMUSG00000018160	Med1	8	-0.05921456938039167	0.05505594612807238	-1.0755344979931034	0.28213549561156104	0.4725614481499724	3	5	24.648538949897365	71.60075080219248	0.0008756728860171725	False	mixed
ENSMUSG00000019905	Gprc6a	5	-0.07689006440604422	0.07149356568184252	-1.0754822993193116	0.28215885284169406	0.47256209110516584	2	3	10.791614683124418	62.93418438804091	0.029008549887198153	False	mixed
ENSMUSG00000045210	Vcpip1	8	-0.054182726842366094	0.05039361198082755	-1.0751903805383136	0.2822895012935359	0.472742411593913	4	4	13.989777332874697	49.96346379616322	0.05136347245443072	False	mixed
ENSMUSG00000033860	Fgg	8	-0.06470092796372807	0.06019299482840606	-1.0748913249485743	0.2824233863581822	0.4728750421942106	2	6	29.62973627018367	76.37508502887323	0.00011101502474613825	False	mixed
ENSMUSG00000051182	Olfr655	7	0.15596929515316713	0.14510889666018495	1.07484309193264	0.2824449839680422	0.4728750421942106	4	3	5.812483909856818	0.0	0.4445203811254793	False	mixed
ENSMUSG00000092094	Zfp804b	8	0.108309481178369	0.10076898047846179	1.0748295821204512	0.28245103354485857	0.4728750421942106	5	3	7.481489542577226	6.435744377333741	0.38052320355739105	False	mixed
ENSMUSG00000029701	Rbm28	8	-0.05830804731568642	0.05424972825715099	-1.0748080993014095	0.2824606535459536	0.4728750421942106	3	5	19.04999553531294	63.25458456394851	0.008032158868242522	False	mixed
ENSMUSG00000031628	Casp3	8	-0.06957067306273662	0.06473173695799618	-1.0747536885636235	0.2824850196547387	0.4728773481687805	2	6	37.63832950033854	81.40193761804163	3.549602144096271e-06	False	mixed
ENSMUSG00000031779	Ccl22	8	-0.14898465598736824	0.13862882853844707	-1.0747018319212667	0.28250824331973434	0.4728777414831911	2	6	13.163429825700895	46.822370060932954	0.06822516582325706	False	mixed
ENSMUSG00000045996	Polr2k	8	-0.07186148557232772	0.06687103858501531	-1.0746279270205725	0.28254134339269976	0.4728946650600353	1	7	16.996401137129865	58.814810597121095	0.01741940347464541	False	mixed
ENSMUSG00000031970	Dbndd1	8	0.10119213971251141	0.09418756814382732	1.074368323832163	0.2826576337104596	0.47305081160395035	4	4	21.015981745114306	66.69201522490222	0.003746568210747843	False	mixed
ENSMUSG00000058398	Prss43	8	-0.12597104270869022	0.117259237069729	-1.0742952611381966	0.28269036829470684	0.47306463312777225	3	5	12.873041704686196	45.62279715561103	0.07526279200523679	False	mixed
ENSMUSG00000038541	Srd5a2	8	-0.09336644389574322	0.0869133668938576	-1.0742472329919792	0.28271188794553737	0.47306463312777225	2	6	14.387104935124817	51.34531907868322	0.0447094023437088	False	mixed
ENSMUSG00000023953	Polh	8	-0.05913675076980406	0.055053382987972306	-1.0741710601639842	0.28274602047296715	0.47306989050926335	3	5	34.23034271047052	79.5503069916422	1.5596382622164405e-05	False	mixed
ENSMUSG00000054191	Klf1	8	-0.09708259813330276	0.09038190304197989	-1.074137574733413	0.2827610259509671	0.47306989050926335	3	5	24.339215280794658	71.23982873217983	0.000992990947152109	False	mixed
ENSMUSG00000113679	Gm10432	8	-0.12736549042156423	0.11858479797155243	-1.0740456837656225	0.28280220686819224	0.4731003086596222	3	5	13.042714712943082	46.330191573894716	0.07107446906032817	False	mixed
ENSMUSG00000079593	4933416I08Rik	4	-0.047848919176156184	0.04457156970520317	-1.0735300437617394	0.2830333662219907	0.4734187920936661	1	3	3.8019875495699478	21.09390257368577	0.28365503003372045	False	mixed
ENSMUSG00000062621	Olfr911-ps1	8	-0.11512889321783158	0.10724737384139696	-1.0734891596328524	0.28305169989008094	0.4734187920936661	2	6	6.670705375826687	0.0	0.4639516632748589	False	mixed
ENSMUSG00000002477	Snrpd1	8	-0.05769307855980823	0.053744621547421254	-1.0734670167674933	0.2830616297501215	0.4734187920936661	3	5	19.434142705328544	63.98091695559739	0.0069307938871144325	False	mixed
ENSMUSG00000026975	Dph7	8	-0.06869194906733403	0.06399732794133393	-1.0733565177956121	0.2831111860033424	0.4734598716494086	3	5	9.53079447730054	26.553866871519734	0.21675796099273018	False	mixed
ENSMUSG00000039199	Zdhhc1	8	-0.0659758011825896	0.06146949647556616	-1.0733096082674871	0.28313222562758267	0.4734598716494086	3	5	5.154572537955797	0.0	0.64110635735965	False	mixed
ENSMUSG00000040433	Zbtb38	8	-0.0571601489912375	0.05326671202308021	-1.0730932475514967	0.2832292803522718	0.47356123737510436	3	5	23.668605004600387	70.42495745465594	0.0013026260260829109	False	mixed
ENSMUSG00000057067	Olfr297	4	-0.048916794380660426	0.04558575930931788	-1.0730718347530448	0.2832388868947938	0.47356123737510436	0	4	1.1686477096496009	0.0	0.760533283724118	False	all_down
ENSMUSG00000026643	Nmt2	8	-0.05759861565690602	0.0536871012780933	-1.0728576191616588	0.28333500377367515	0.47362656853730295	1	7	21.44379428068237	67.35652325155	0.0031659437042852825	False	mixed
ENSMUSG00000044165	Bcl2l15	8	-0.16500756213059548	0.15380453793515053	-1.0728393605666469	0.28334319728578505	0.47362656853730295	3	5	10.313821134666844	32.1299069607521	0.171476007517494	False	mixed
ENSMUSG00000052749	Trim30b	8	-0.08743808518431329	0.08150774595913335	-1.0727579833719523	0.28337971710927257	0.47362656853730295	2	6	24.47637621198798	71.4009952315917	0.0009391841044580562	False	mixed
ENSMUSG00000095061	E030018B13Rik	8	-0.12934590954309821	0.12057419321837572	-1.0727495336322572	0.2833835093003386	0.47362656853730295	4	4	74.40271170089264	90.59174075786271	1.8960055184817875e-13	False	mixed
ENSMUSG00000045348	Nyap1	8	-0.12404893094700276	0.11563873479960234	-1.0727281923481347	0.2833930872900887	0.47362656853730295	1	7	5.570978276455864	0.0	0.5906369269314795	False	mixed
ENSMUSG00000038346	Zfp384	8	-0.061466370721279785	0.057307520638598425	-1.0725707557461532	0.28346375177068395	0.47370618034957906	3	5	21.607062125991852	67.60318474032864	0.0029682558025350887	False	mixed
ENSMUSG00000002365	Snx9	8	-0.060505327398850804	0.05642396072704166	-1.0723339272752102	0.28357007329624884	0.4738453621205393	2	6	10.650990047761283	34.27841009511299	0.15458377240493576	False	mixed
ENSMUSG00000039710	Slc7a12	2	0.02970082802812799	0.02769978927059887	1.07224021590854	0.28361215143585305	0.47387717935468254	2	0	0.02600590854242087	0.0	0.8718858889970497	False	all_up
ENSMUSG00000045216	Hs6st1	8	-0.0808838106293905	0.07545122697440039	-1.0720012632376847	0.2837194647483585	0.47401798163366915	4	4	7.0295753702677075	0.4207276927821203	0.4258069955660123	False	mixed
ENSMUSG00000070424	Art5	7	-0.09384062797636072	0.08756237691080038	-1.071700327093176	0.2838546538676995	0.4741940256827097	2	5	5.242112688232126	0.0	0.5131564293192936	False	mixed
ENSMUSG00000101009	1700108F19Rik	8	0.14684451244575839	0.13702642337257676	1.0716510643095902	0.28387678827187623	0.4741940256827097	6	2	3.7673202535009382	0.0	0.8061536071770135	False	mixed
ENSMUSG00000101854	1700026F02Rik	8	0.13526090257936602	0.12622571736133598	1.071579590965332	0.2839089042451063	0.4741940256827097	5	3	27.91000211341252	74.91938563259349	0.00022830394402910794	False	mixed
ENSMUSG00000036138	Acaa1a	8	-0.08139070368176511	0.07595523508070148	-1.071561474272162	0.28391704522645855	0.4741940256827097	4	4	33.821637885734965	79.30319039057417	1.86000291263159e-05	False	mixed
ENSMUSG00000033845	Mrpl15	8	-0.054741703241803004	0.05109410758801432	-1.0713897516950535	0.2839942189402247	0.4742792283230102	3	5	21.81480784314961	67.91170451589298	0.0027340006816737555	False	mixed
ENSMUSG00000073929	Trim30e-ps1	2	0.07766663585762199	0.07249522534944328	1.0713344980066115	0.2840190534781698	0.4742792283230102	2	0	0.0527814205265881	0.0	0.8182921989728814	False	all_up
ENSMUSG00000085421	4732490B19Rik	8	0.09042057412211092	0.08440313212030608	1.0712940604292711	0.2840372296407955	0.4742792283230102	4	4	8.31620599643577	15.827000882372086	0.30553861831823076	False	mixed
ENSMUSG00000023460	Rab12	8	-0.05536950569440674	0.05169258979819407	-1.071130425280823	0.28411078954208324	0.4743179215074006	3	5	20.724506820668655	66.22356295099449	0.004200025370366996	False	mixed
ENSMUSG00000030851	Ldhc	7	0.08255666784037916	0.07707661415760195	1.071098785833689	0.28412501410235746	0.4743179215074006	5	2	26.075065883555	76.98951163999138	0.00021558639408747444	False	mixed
ENSMUSG00000038658	Ric1	8	-0.05143567524945534	0.04802388101008701	-1.0710437009172937	0.2841497804992962	0.4743179215074006	4	4	14.243749835281514	50.85563786959298	0.04701202100455917	False	mixed
ENSMUSG00000066760	Psg16	8	-0.07611598679898583	0.07106753745469921	-1.0710373473613697	0.2841526371772337	0.4743179215074006	3	5	24.175250247662763	71.04476715529862	0.0010612808665925585	False	mixed
ENSMUSG00000046750	Selenov	7	-0.1615459811239867	0.15086202924017844	-1.0708193568495554	0.2842506615763276	0.47444304678879085	2	5	8.37836105927256	28.386948741488805	0.2116730403118685	False	mixed
ENSMUSG00000030800	Prss8	8	-0.14894668861830282	0.13911634651535795	-1.0706627391329575	0.2843211024271012	0.47452211577488607	4	4	20.54784574852428	65.93316844174416	0.004500302141114846	False	mixed
ENSMUSG00000025927	Tfap2b	8	-0.1533822385659142	0.14326645896499562	-1.0706081498349183	0.2843456574486438	0.4745245962776735	4	4	7.7588042345050985	9.77991210463244	0.3543421348697809	False	mixed
ENSMUSG00000022286	Grhl2	8	-0.08383942096132205	0.07833387065019	-1.0702831388955334	0.28449188157411975	0.4747301049711725	3	5	15.246539568560925	54.08794258840002	0.03296583104590145	False	mixed
ENSMUSG00000035745	Grin3b	8	-0.14421669827138897	0.13475732627215176	-1.070195604654053	0.2845312723840647	0.4747573225941119	2	6	10.078463776253127	30.544970390295017	0.1841704341626761	False	mixed
ENSMUSG00000043673	Kcns3	8	0.13137624316578556	0.12282504140335347	1.0696209963760583	0.284789940366068	0.47515038310730945	4	4	41.640813472951336	83.18956952042497	6.0971295701139e-07	False	mixed
ENSMUSG00000004988	Fxyd4	8	-0.12757601999511636	0.11928141824247958	-1.0695380879507588	0.2848272758855306	0.47517413341162723	4	4	8.247189792967866	15.122603265797373	0.3113025752293405	False	mixed
ENSMUSG00000041319	Thoc6	8	-0.06050279759320785	0.056582026897804324	-1.0692935709511613	0.2849374066440977	0.47531931349193823	4	4	20.41917001736431	65.71848907645486	0.004732004297681139	False	mixed
ENSMUSG00000039065	Atpsckmt	8	-0.046057861901543595	0.04307839665837039	-1.0691637914660939	0.28499587118327574	0.47537828983457525	4	4	16.77878854487415	58.28065905188089	0.01887965053215702	False	mixed
ENSMUSG00000106864	Gtf3c2	8	-0.05925660885809899	0.0554314356755914	-1.0690072904640995	0.285066384325927	0.4754573522731143	2	6	11.429283276012754	38.75381481976851	0.12095915428631479	False	mixed
ENSMUSG00000031513	Leprotl1	8	-0.058368511155898126	0.05461758916517067	-1.0686760812415974	0.28521565296675444	0.4756677461915144	2	6	22.83269088325938	69.3422030903405	0.0018227912003978945	False	mixed
ENSMUSG00000054792	Klhl18	8	-0.07350277150425952	0.06879461999017664	-1.0684377864832333	0.28532307980862404	0.4757745155436109	4	4	13.259489981693246	47.20762254306485	0.06603276079510988	False	mixed
ENSMUSG00000046999	1110032F04Rik	7	-0.07397026525620355	0.06923257878966453	-1.0684314602946192	0.2853259321218271	0.4757745155436109	1	5	7.1349182011261245	15.906534162465903	0.30855016850889583	False	mixed
ENSMUSG00000022516	Nudt16l1	8	-0.060816856721137645	0.05693408778157945	-1.068197613957634	0.28543138085493047	0.47590792788991915	3	5	17.8608912027698	60.80822664148771	0.012613648421479029	False	mixed
ENSMUSG00000086373	Gm11978	4	-0.06730982533749527	0.06301524657310616	-1.0681514236305785	0.28545221265463405	0.47590792788991915	1	2	4.012837308956488	25.23992953055627	0.2600812649199958	False	mixed
ENSMUSG00000019792	Trmt11	8	-0.05002306721411528	0.046837913438795106	-1.0680037504122026	0.2855188200511489	0.47595976862945794	4	4	9.083962272414217	22.94111545071806	0.24668399975603958	False	mixed
ENSMUSG00000055720	Ubl7	8	-0.07696120799282681	0.07206638684928739	-1.067921001142682	0.2855561483610005	0.47595976862945794	4	4	21.634678784698192	67.64453926188648	0.002936025641526729	False	mixed
ENSMUSG00000053719	Klk1b26	3	0.06993017423990965	0.06548396852240487	1.0678976216290792	0.28556669548958225	0.47595976862945794	2	0	2.6387335694580574	24.206065244746945	0.2673045096852728	False	mixed
ENSMUSG00000109058	Olfr705	8	0.10838542760863507	0.10149992148513447	1.0678375512291312	0.2855937960731949	0.47595976862945794	6	2	12.571342481111946	44.31780050128072	0.08326731038066355	False	mixed
ENSMUSG00000056821	1700028I16Rik	6	0.08126614890430689	0.07610429749682684	1.0678260174163656	0.2855989997177151	0.47595976862945794	3	3	3.5432715791461575	0.0	0.6168504422856717	False	mixed
ENSMUSG00000054753	AU018091	8	0.12872624669562255	0.12056033412964183	1.06773299547428	0.28564097023959834	0.4759911501805361	3	5	9.564439032212476	26.812226243228633	0.21462867987432022	False	mixed
ENSMUSG00000027377	Mall	7	0.13388329911640903	0.1254698220483246	1.0670557822648699	0.28594664736994124	0.476461930854572	4	3	11.488943912846226	47.77587874468452	0.07439050019046134	False	mixed
ENSMUSG00000026205	Slc23a3	8	-0.11000842122571285	0.10310977859279356	-1.066905803960299	0.2860143737177173	0.4765361791165921	4	4	13.48709286396168	48.09852597141657	0.06109309278272389	False	mixed
ENSMUSG00000045275	Lca5l	8	0.12123265032764798	0.11364632888990485	1.0667537747311873	0.2860830372715747	0.47660153738373945	5	3	2.911606047407633	0.0	0.8930571670371901	False	mixed
ENSMUSG00000022144	Gdnf	4	-0.07685264530935067	0.0720459990778726	-1.0667163519556817	0.2860999408660386	0.47660153738373945	0	4	0.7286327490094788	0.0	0.8664494578723362	False	all_down
ENSMUSG00000050121	Opalin	8	0.12025083455718073	0.11274050637009221	1.0666160586722437	0.2861452459374829	0.47663840869171786	3	5	9.459225171525837	25.998167153569803	0.22134435745875883	False	mixed
ENSMUSG00000003546	Klc4	8	-0.06858568429630908	0.06431435956780127	-1.066413235818743	0.28623688108058376	0.4767524407957577	4	4	7.20047870622068	2.7842413595012916	0.4083090196197932	False	mixed
ENSMUSG00000035900	Gramd4	8	0.08195398369840821	0.07688386298671918	1.065945186866649	0.2864484207371052	0.47704443817643666	3	5	14.303825846120077	51.06204399224593	0.04603397241719522	False	mixed
ENSMUSG00000068122	Agtr2	4	0.06370609082371151	0.05976614380667662	1.0659227242396514	0.2864585756128024	0.47704443817643666	3	1	1.8714589537768354	0.0	0.5995094608464375	False	mixed
ENSMUSG00000021700	Rab3c	8	-0.12596260159106581	0.11820769153382456	-1.0656041071153328	0.286602641819624	0.4772457170104158	3	5	16.63746013500807	57.926270336956065	0.0198895672372873	False	mixed
ENSMUSG00000040029	Ipo8	8	-0.05794589228125939	0.05438729562234511	-1.0654306601972727	0.2866810882993145	0.477322843783461	3	5	27.968979535795835	74.97227243832361	0.00022275669232579108	False	mixed
ENSMUSG00000027994	Mcub	8	-0.11011175813539804	0.10335741648318877	-1.0653493661319202	0.2867178609258525	0.477322843783461	3	5	6.515170807776245	0.0	0.48103946206247195	False	mixed
ENSMUSG00000041372	B4galnt3	8	-0.11605963679846158	0.10894060869183728	-1.065347790801886	0.28671857354343433	0.477322843783461	4	4	33.61989201604692	79.1789932083694	2.028707882778904e-05	False	mixed
ENSMUSG00000046108	Il17c	7	0.11516699953035842	0.10812150087977092	1.0651627899470426	0.28680226899856887	0.4774235391519432	4	3	5.950787877850904	0.0	0.42872541256570484	False	mixed
ENSMUSG00000027881	Prpf38b	8	-0.06030581556863703	0.056658153266229416	-1.0643801834709952	0.2871565071659403	0.47796400056354826	2	6	11.674849526880005	40.04205378507619	0.11177150016789376	False	mixed
ENSMUSG00000089900	Tbc1d22bos	8	0.1252809220671344	0.11770729868752645	1.0643428526867598	0.2871734119088426	0.47796400056354826	4	4	4.429188945888677	0.0	0.7292264885288129	False	mixed
ENSMUSG00000031788	Kifc3	8	-0.095446857260509	0.08969155104808882	-1.0641677632415392	0.2872527077692937	0.47805729763870314	2	6	5.023923596827832	0.0	0.6570435853252676	False	mixed
ENSMUSG00000020074	Ccar1	8	-0.06020786068652762	0.0565892137347055	-1.0639458778979791	0.28735321814539205	0.4781858827967571	3	5	22.898754036173244	69.4306511658142	0.0017752003402575832	False	mixed
ENSMUSG00000073805	Insyn2a	8	-0.10069689222184629	0.09466350631082619	-1.0637350774987095	0.28744872920778364	0.4782961366832012	3	5	24.213461522562035	71.09046142172849	0.0010449668119130195	False	mixed
ENSMUSG00000001127	Araf	8	-0.042406446964140226	0.03986703573953096	-1.0636970162818316	0.28746597655879513	0.4782961366832012	3	5	18.512832472605332	62.18839007829642	0.009858487670170456	False	mixed
ENSMUSG00000048080	Olfr731	8	-0.11104166825015521	0.1044535970093655	-1.0630717508004919	0.2877494141056437	0.4787290074533396	2	6	17.089374089442963	59.038874312405156	0.01682888221850908	False	mixed
ENSMUSG00000047649	Cd3eap	8	-0.06549665653045705	0.061619183706950256	-1.0629263906180153	0.2878153339691324	0.4787828110296847	4	4	20.927778767659863	66.55163418098986	0.0038785242142321055	False	mixed
ENSMUSG00000055409	Nell1	6	0.07445312169857951	0.07004730125437354	1.0628977899977392	0.2878283053569801	0.4787828110296847	4	2	4.0789657197849625	0.0	0.5381038053704118	False	mixed
ENSMUSG00000064837	Snora75	6	0.07666218435917269	0.07214116747680745	1.0626690285240905	0.28793207092707584	0.47891668949381017	3	2	2.806619639313659	0.0	0.7297693046460465	False	mixed
ENSMUSG00000078713	Tomm5	8	-0.0868930843371019	0.08178029449147386	-1.0625186039915897	0.28800031682656735	0.47898487760539155	2	6	10.374579580805042	32.52738633427286	0.16832132176689793	False	mixed
ENSMUSG00000064213	Defa24	4	0.05893293175367353	0.05546754048650934	1.0624760217736178	0.2880196378755998	0.47898487760539155	3	1	1.9272888574562128	0.0	0.5876344581101471	False	mixed
ENSMUSG00000038806	Sde2	8	-0.05457438246857414	0.051370518964091436	-1.0623677465030525	0.2880687701089657	0.4790278578125647	4	4	7.238924788363744	3.300556302889141	0.4044343910839734	False	mixed
ENSMUSG00000047940	Stpg2	7	0.09015607998618397	0.08488025153391374	1.0621561359318343	0.2881648092751111	0.479148826027729	4	2	11.014144300142178	45.52459241048305	0.08794026810675395	False	mixed
ENSMUSG00000019837	Gtf3c6	8	-0.06205144986952232	0.05842473909131793	-1.0620749161161993	0.2882016765096753	0.47917139393824937	4	4	52.03894498495493	86.54853590513069	5.736276243917722e-09	False	mixed
ENSMUSG00000068889	Lce1e	2	0.269935438878858	0.25419468520779687	1.0619240078060386	0.2882701851349513	0.47920932882236844	1	1	2.655497045262493	62.342266515263574	0.10319249612251596	False	mixed
ENSMUSG00000055833	1700034H15Rik	8	-0.10460785370550357	0.09850803669124043	-1.061922024021067	0.28827108579717975	0.47920932882236844	2	6	6.470115917073336	0.0	0.486048488586277	False	mixed
ENSMUSG00000030230	Plcz1	6	-0.05263332282841986	0.04958534161488209	-1.0614694003161405	0.28847663200467544	0.47945580242607816	1	5	3.371247218879711	0.0	0.6429526655142777	False	mixed
ENSMUSG00000035383	Pmch	5	0.0939114000387449	0.08847532901405318	1.0614416593333975	0.288489232997011	0.47945580242607816	3	2	8.803565388701843	54.56386335093909	0.06620140010253919	False	mixed
ENSMUSG00000090961	Vmn2r8	8	-0.14622654452267653	0.13776221910376096	-1.0614415583168004	0.2884892788832071	0.47945580242607816	2	6	13.994958056981742	49.981986573315446	0.051271101953406846	False	mixed
ENSMUSG00000026527	Rgs7	8	-0.09121244186976049	0.08596288732987178	-1.0610676851714416	0.28865914227194756	0.4796993501804784	2	6	14.47967746618523	51.6563817367667	0.043278646512572835	False	mixed
ENSMUSG00000091945	Vmn2r114	8	-0.09482960551227819	0.08938135026216108	-1.0609551683224412	0.2887102757281359	0.4797455668250873	1	7	14.857082961991146	52.884425442678825	0.037875657727182	False	mixed
ENSMUSG00000004791	Pgf	7	-0.16990964392013289	0.1601560852447142	-1.0609003314517553	0.2887351986414206	0.4797482258525058	2	5	3.9073822532693683	0.0	0.689208599217364	False	mixed
ENSMUSG00000073079	Srp54a	8	-0.06494062094864114	0.06123512451207192	-1.060512597403778	0.28891146199565754	0.4800023239843854	3	5	9.151110484185864	23.506551340443565	0.24198829418954432	False	mixed
ENSMUSG00000047894	Ang2	4	0.08991056169560316	0.08480591958210573	1.0601920495485615	0.2890572373404583	0.4801868931264283	1	3	1.991221376551763	0.0	0.5742307385741925	False	mixed
ENSMUSG00000037643	Prkci	8	0.06054037964016285	0.057107888428806375	1.0601053778347207	0.28909666149063196	0.4801868931264283	3	5	22.597467137167367	69.02307697800921	0.0020025607958317534	False	mixed
ENSMUSG00000030980	Knop1	8	-0.06332625622837088	0.05973608707498041	-1.0601005075689691	0.2890988769239815	0.4801868931264283	4	4	22.162873901407433	68.41564847979633	0.0023812352986694813	False	mixed
ENSMUSG00000022023	Wbp4	8	-0.0469565779971148	0.04429602492362418	-1.060063020961316	0.28911592957563514	0.4801868931264283	3	5	17.61193926071817	60.2542349461035	0.013849086451552054	False	mixed
ENSMUSG00000024268	Celf4	8	-0.0718497786664885	0.06778372147108681	-1.0599857474207295	0.2891510834347354	0.4802065062370827	3	5	14.001572764423328	50.00561638485115	0.051153387343934265	False	mixed
ENSMUSG00000044408	Sptssa	8	-0.05476878230008204	0.051676422895767384	-1.059840817746848	0.2892170236947751	0.48027724044575143	4	4	13.056540836212923	46.38702480380428	0.07074270896035897	False	mixed
ENSMUSG00000113489	Ubl5b	4	-0.028086905059051034	0.026506513914409086	-1.0596227459312497	0.2893162613330843	0.4804030314607752	1	3	1.2885577520298697	0.0	0.7318519284070047	False	mixed
ENSMUSG00000008307	1700109H08Rik	8	0.08279474317883613	0.07814270328251993	1.0595326204610178	0.2893572813033256	0.4804030314607752	3	5	16.485954578340248	57.5396136951826	0.021029102831062085	False	mixed
ENSMUSG00000033478	Fhip2a	8	-0.04960504911343201	0.04681892193456453	-1.0595085718283188	0.2893682275304609	0.4804030314607752	4	4	5.657007567524976	0.0	0.5803194975275171	False	mixed
ENSMUSG00000047508	Mbd3l2	6	0.08713203135555109	0.08224121952934207	1.0594691062972876	0.28938619167868085	0.4804030314607752	3	3	16.445104201337255	69.59581442120982	0.00568176482197648	False	mixed
ENSMUSG00000027422	Rrbp1	8	-0.07769066618919543	0.07333694751030037	-1.059365965269874	0.2894331435536249	0.48042169504825155	3	5	9.506008204317537	26.36236105055466	0.21833755616320813	False	mixed
ENSMUSG00000006273	Atp6v1b2	8	-0.05983783596929427	0.056485863219092894	-1.0593417991542415	0.28944414519849204	0.48042169504825155	4	4	18.68606584485588	62.53893110449976	0.009229777975904822	False	mixed
ENSMUSG00000038909	Kat7	8	-0.06666236384322798	0.06293595997572554	-1.0592094546415072	0.2895044001461695	0.48048293617933735	2	6	23.73576269594092	70.50863673659377	0.001267789568745838	False	mixed
ENSMUSG00000089879	4930448H16Rik	6	0.07372922201848578	0.06961437303994458	1.0591091867792892	0.2895500565848299	0.48051994061718045	4	1	5.47909918526572	8.744123241172625	0.3602431747589689	False	mixed
ENSMUSG00000027661	Slc2a10	8	-0.12418702392776952	0.11726863046539142	-1.0589961137511525	0.2896015496049107	0.4805666243443863	3	5	4.877135999450656	0.0	0.6749539205636943	False	mixed
ENSMUSG00000020973	Dnaaf2	8	0.060984668374824184	0.05759128565773443	1.0589218087135033	0.2896353911894297	0.48058401200020723	3	5	42.29813094340723	83.45080540469827	4.555865309679235e-07	False	mixed
ENSMUSG00000025408	Ddit3	8	-0.08711806944563424	0.08227626925832508	-1.0588480764983064	0.2896689745190908	0.48060096837051924	3	5	15.099096635716604	53.63961057483636	0.03474990455009348	False	mixed
ENSMUSG00000039477	Tnrc18	8	-0.10625183291424885	0.10036670252682173	-1.058636283142354	0.28976545610872495	0.4807222705183057	4	4	10.320077199715628	32.171050036400054	0.17114889190461827	False	mixed
ENSMUSG00000091370	5730435O14Rik	8	0.12869124085196285	0.12158687720849697	1.0584303487890665	0.28985928939915695	0.48083915991456927	3	5	20.212002056068076	65.36711217136231	0.005129513298703808	False	mixed
ENSMUSG00000061207	Stk19	8	-0.05116994368299699	0.04834972119651583	-1.0583296535468831	0.28990517829123597	0.4808765033022114	3	5	4.088766337209477	0.0	0.7694983959857797	False	mixed
ENSMUSG00000073131	Vma21	8	0.040084248627654626	0.03788176804394532	1.0581409130945072	0.2899912043701536	0.4809804123443041	5	3	22.47282955240733	68.85127445266389	0.002104705243225645	False	mixed
ENSMUSG00000006154	Eps8l1	8	-0.15592303248371842	0.14737373632179027	-1.0580109887643805	0.2900504326124239	0.48101521244921946	4	4	18.496506335417397	62.15501526038844	0.00991981700804801	False	mixed
ENSMUSG00000079084	Ccdc82	8	-0.05784246613166656	0.05467191616896153	-1.0579922963173005	0.2900589545561555	0.48101521244921946	2	6	16.079683382297077	56.46680451614707	0.02439824924436504	False	mixed
ENSMUSG00000028411	Aptx	8	-0.05348142459785314	0.050583289864821655	-1.0572943108440838	0.29037728891123915	0.4815042993070689	4	4	12.119817188881642	42.24335325435774	0.09668682804959351	False	mixed
