gene_id	flt_cluster	gc_cluster	procrustes_latent_shift	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction	gene_label	in_FLT14_all	in_FLT14_and_GC8	in_FLT14_not_GC8	in_GC8_all	in_GC8_not_FLT14
ENSMUSG00000089255	9	8	5.4686543164928585	Snora78	6.0	0.0834762195753918	0.171656160851295	0.48629900122086	0.62675518727688	4.0	2.0	1.92486315184728	0.0	0.85944093606962	0.827612150218172	True	False	mixed	Snora78	False	False	False	True	True
ENSMUSG00000028059	2	8	2.246731478239296	Arhgef2	6.0	-0.145795850628492	0.0530458312015964	-2.74848837931121	0.0059870757148926	0.0	6.0	4.40696217554995	0.0	0.49242723373535	0.0530932437237208	True	False	all_down	Arhgef2	False	False	False	True	True
ENSMUSG00000079641	14	9	2.841501122208157	Rpl39	6.0	-0.191198866636657	0.0991992780801974	-1.92742195645903	0.0539270655019367	0.0	6.0	3.52466033688896	0.0	0.619659534793782	0.219805529020557	True	False	all_down	Rpl39	True	False	True	False	False
ENSMUSG00000046753	2	8	1.8958264415248771	Ccdc66	6.0	0.187633750099765	0.0668323775180475	2.80752768445348	0.0049923388518374	4.0	2.0	9.70461555270204	48.4781239107627	0.0840507764689027	0.0473733029986094	True	False	mixed	Ccdc66	False	False	False	True	True
ENSMUSG00000058331	9	8	2.816500615667883	Zfp85	6.0	-0.0423725747027724	0.0685220183244699	-0.618378964001425	0.536325561060777	4.0	2.0	6.55714472741209	23.7472984377249	0.25571301759093	0.768950923351108	True	False	mixed	Zfp85	False	False	False	True	True
ENSMUSG00000033752	9	8	2.9132306815799063	Mnd1	6.0	-0.0186655973865056	0.0535419803900414	-0.348616118614419	0.727377525141801	3.0	3.0	8.1679200613284	38.7849053068865	0.147220813981805	0.883645678582674	True	False	mixed	Mnd1	False	False	False	True	True
ENSMUSG00000032827	2	8	1.6890107276243185	Ppp1r9a	6.0	-0.0912550606342018	0.0593918070092687	-1.5364924091291	0.124417658103072	2.0	4.0	16.6320735404886	69.9376028621557	0.0052531171805781	0.360637339071937	True	False	mixed	Ppp1r9a	False	False	False	True	True
ENSMUSG00000038225	2	8	1.6303773295757429	Primpol	6.0	0.110949264061868	0.0463560302773337	2.39341598920557	0.01669230355609	3.0	3.0	10.9444049938491	54.3145561333845	0.052493479070258	0.105443909498993	True	False	mixed	Primpol	False	False	False	True	True
ENSMUSG00000029314	14	3	4.220977251750871	Gpat3	6.0	0.0218098070370918	0.0692219230189162	0.315070805402674	0.752707894370159	3.0	3.0	90.9979002041912	94.5053677186172	4.14629649603093e-18	0.895343732861456	True	False	mixed	Gpat3	True	False	True	False	False
ENSMUSG00000038822	2	8	1.3870306306747149	Hace1	6.0	0.0163191461639439	0.0563913413791308	0.289390990971944	0.772282188372419	5.0	1.0	4.51599153530268	0.0	0.477746680960553	0.905190494223983	True	False	mixed	Hace1	False	False	False	True	True
ENSMUSG00000020160	2	8	1.6750276417582095	Meis1	6.0	0.0209489935698292	0.0531992420833729	0.393783684681039	0.693740750949688	3.0	3.0	11.4328340643354	56.2663118185418	0.0434423385345789	0.86496050154088	True	False	mixed	Meis1	False	False	False	True	True
ENSMUSG00000021752	2	8	1.967565450761185	Kctd6	6.0	0.0574643110622012	0.0408233201189444	1.40763443283816	0.159239346045796	4.0	2.0	5.94521413308799	15.8987399264127	0.311586383135839	0.413427232726386	True	False	mixed	Kctd6	False	False	False	True	True
ENSMUSG00000023169	9	8	2.0977399907727903	Slc38a1	6.0	-0.0653004668588862	0.0752551570273466	-0.867720823905224	0.385547183178278	2.0	4.0	5.16068117938006	3.11356531812265	0.396587018817054	0.65482490403763	True	False	mixed	Slc38a1	False	False	False	True	True
ENSMUSG00000090272	2	8	1.8433932549179093	Mndal	6.0	-0.28944864495904	0.0716043495733426	-4.04233327561428	5.29219403251035e-05	0.0	6.0	18.9934758780379	73.6751712424502	0.0019275224983028	0.0017773680578193	True	False	all_down	Mndal	False	False	False	True	True
ENSMUSG00000040660	14	8	5.1121392068319205	Cyp2b9	6.0	-0.104934273324421	0.0719175715271313	-1.45909088830723	0.144540093751973	2.0	4.0	5.02647057999124	0.526623593433759	0.412658235905274	0.390293193843718	True	False	mixed	Cyp2b9	True	True	False	True	False
ENSMUSG00000047496	14	5	2.5321448789667644	Rnf152	6.0	-0.117515598181597	0.0903866779850738	-1.30014290602652	0.193551994511613	1.0	5.0	5.21005872307436	4.0317918518662	0.390786075356104	0.461047431240661	True	False	mixed	Rnf152	True	False	True	False	False
ENSMUSG00000062054	14	5	2.5222834935721488	Iah1	6.0	-0.044439349151587	0.059754619633207	-0.743697297788353	0.457059624605451	2.0	4.0	6.6855052980938	25.2113374074264	0.245099790795372	0.711433898109893	True	False	mixed	Iah1	True	False	True	False	False
ENSMUSG00000032915	2	8	2.6942042708998923	Adgre4	6.0	-0.380233324149338	0.0759469376063056	-5.00656558557232	5.54097873801003e-07	0.0	6.0	10.3320788552834	51.607028265728	0.066354505771496	5.45870359917291e-05	True	False	all_down	Adgre4	False	False	False	True	True
ENSMUSG00000005233	9	8	2.4917453210880276	Spc25	6.0	-0.0808716984722849	0.0798766850242919	-1.01245686958204	0.31131965884664	2.0	4.0	5.30997258696813	5.83755531485938	0.37923304867057	0.59125908714406	True	False	mixed	Spc25	False	False	False	True	True
ENSMUSG00000043923	2	8	1.9892768481074388	Ccdc84	6.0	-0.0311950149251463	0.0585352179531632	-0.532927287468322	0.594083915136315	3.0	3.0	17.3254896034387	71.1407866995711	0.0039221268404038	0.805893129003259	True	False	mixed	Ccdc84	False	False	False	True	True
ENSMUSG00000078674	14	8	4.789821634602357	Mup18	6.0	-0.556256082125796	0.104587410859507	-5.31857589316385	1.04582595537014e-07	1.0	5.0	10.9325404941901	54.2649761722158	0.0527340340765706	1.4406695681815e-05	True	False	mixed	Mup18	True	True	False	True	False
ENSMUSG00000078879	2	8	2.0317426336471183	Zfp973	6.0	-0.001166214555166	0.068112468427318	-0.0171218953312565	0.986339371523482	3.0	3.0	9.61347428862574	47.9896668999699	0.0869580482067988	0.996005330983459	True	False	mixed	Zfp973	False	False	False	True	True
ENSMUSG00000054894	9	8	2.4990172798347365	Dmac2l	6.0	0.0061351264711813	0.0612112349831357	0.100228764749995	0.920162710024327	3.0	3.0	51.4821725626922	90.2879001582319	6.88883297207659e-10	0.969922474437805	True	False	mixed	Dmac2l	False	False	False	True	True
ENSMUSG00000043183	2	8	1.6830379796977664	Simc1	6.0	0.0514473651336291	0.0486434643998089	1.05764187991987	0.290218741656496	4.0	2.0	4.19668064481749	0.0	0.521460326199805	0.570229136422862	True	False	mixed	Simc1	False	False	False	True	True
ENSMUSG00000078798	14	6	5.9376602008747374	Sult2a1	4.0	0.199422467304213	0.226304920483276	0.881211362432354	0.378203430479752	1.0	3.0	41.0217900392157	92.6868135273179	6.469984989062691e-09	0.649050320358605	True	False	mixed	Sult2a1	True	False	True	False	False
ENSMUSG00000055541	9	8	2.9388872843748284	Lair1	6.0	-0.207752778159139	0.0676465357908029	-3.07115177045599	0.0021323473286586	1.0	5.0	11.9879627550576	58.2914953761383	0.0349530913495733	0.0259053107827706	True	False	mixed	Lair1	False	False	False	True	True
ENSMUSG00000026037	2	8	1.914776941034214	Orc2	6.0	-0.0374401913074485	0.0489639811622598	-0.764647612770229	0.444481409017399	3.0	3.0	8.74927889972686	42.8524332427431	0.119492258992525	0.704401414017531	True	False	mixed	Orc2	False	False	False	True	True
ENSMUSG00000026581	6	8	2.54551536030501	Sell	6.0	-0.314763878834862	0.0827663096558141	-3.80304353478868	0.0001429292262889	1.0	5.0	12.7414979463369	60.7581461688541	0.0259254678281771	0.0037594086947037	True	False	mixed	Sell	False	False	False	True	True
ENSMUSG00000056144	14	8	3.1849964279279	Trim34a	6.0	-0.0387028209772931	0.0629199998649481	-0.615111587100526	0.538481030412131	3.0	3.0	20.8337174927511	76.000442543489	0.000870793629026	0.770104623381065	True	False	mixed	Trim34a	True	True	False	True	False
ENSMUSG00000059729	9	8	2.658204979985758	Olfr1385	6.0	0.0198332377871818	0.104001779985255	0.19070094559914	0.848759897807079	3.0	3.0	5.22399648385744	4.28783756937055	0.389159578102641	0.938761810781833	True	False	mixed	Olfr1385	False	False	False	True	True
ENSMUSG00000021811	2	8	2.164118857628695	Dnajc9	6.0	0.0355460259675694	0.0520710883988148	0.682644190098751	0.494831703494243	3.0	3.0	1.20825395140607	0.0	0.944083062908519	0.738544609337887	True	False	mixed	Dnajc9	False	False	False	True	True
ENSMUSG00000091945	9	8	2.5615341691117024	Vmn2r114	6.0	0.0256357964316439	0.0997327655979993	0.257044876655443	0.797144130057282	3.0	3.0	4.89363253096285	0.0	0.428998989073079	0.916402066047988	True	False	mixed	Vmn2r114	False	False	False	True	True
ENSMUSG00000062373	2	8	1.8237714244004208	Tmem65	6.0	0.0220167120162727	0.0539408667220438	0.408163853386419	0.683153383727363	5.0	1.0	2.78968376093848	0.0	0.732371210102786	0.858696122215302	True	False	mixed	Tmem65	False	False	False	True	True
ENSMUSG00000036469	9	8	3.3162206445274505	Marchf1	6.0	-0.321369259523333	0.0787135495052973	-4.08276925056855	4.45022052378057e-05	0.0	6.0	5.71833940588778	12.5620281501332	0.334597401505707	0.001610543565922	True	False	all_down	Marchf1	False	False	False	True	True
ENSMUSG00000025925	2	8	1.3795156494280305	Terf1	6.0	0.15009658199652	0.0538381094991001	2.78792445338425	0.0053046912601926	4.0	2.0	6.84534950322739	26.9577105209509	0.232398281800087	0.0493293801112304	True	False	mixed	Terf1	False	False	False	True	True
ENSMUSG00000097412	9	8	1.8966534673149908	1810014B01Rik	6.0	-0.0087195113196616	0.0717290031707088	-0.121561863879664	0.903246017646706	3.0	3.0	24.7545020389631	79.8016538885327	0.0001553929226874	0.962455851645179	True	False	mixed	1810014B01Rik	False	False	False	True	True
ENSMUSG00000048495	2	8	1.9171815235936465	Tyw5	6.0	0.132818447123516	0.0650152178843223	2.04288244268952	0.0410640767544354	2.0	4.0	21.2866028111803	76.5110476089032	0.0007150237609565	0.187341164087384	True	False	mixed	Tyw5	False	False	False	True	True
ENSMUSG00000059834	2	8	1.234342407854385	Sclt1	6.0	0.0870503073483767	0.0504227162746752	1.72641051057572	0.0842735862167859	3.0	3.0	9.08935375179677	44.9905885881974	0.105552776246408	0.289663126295046	True	False	mixed	Sclt1	False	False	False	True	True
ENSMUSG00000031355	2	8	1.5640879035647046	Arhgap6	6.0	0.191554950898742	0.0619310418757517	3.09303614305482	0.0019812000457517	4.0	2.0	6.6634867348592	24.9642086950796	0.246893935550245	0.0244900431510985	True	False	mixed	Arhgap6	False	False	False	True	True
ENSMUSG00000020801	6	8	4.539205344613487	Med31	6.0	-0.0770228583881571	0.0904776775274578	-0.851291285243065	0.394607564727465	1.0	5.0	13.3006796445679	62.4079360332385	0.0207182406907369	0.6615498807869	True	False	mixed	Med31	False	False	False	True	True
ENSMUSG00000045411	2	8	2.3310688060868814	2410002F23Rik	6.0	-0.0519447088702488	0.0523459662541545	-0.992334511852211	0.321034373294535	3.0	3.0	11.601441506011	56.9019074275435	0.0406764656743366	0.600369735147569	True	False	mixed	2410002F23Rik	False	False	False	True	True
ENSMUSG00000051705	9	8	2.5246688719819383	Senp8	6.0	0.0640185060901208	0.0581690636406623	1.10055933658471	0.271088491477085	4.0	2.0	5.79680432013708	13.7455790489447	0.326495557638995	0.548748669795945	True	False	mixed	Senp8	False	False	False	True	True
ENSMUSG00000024208	8	8	2.975532091212657	Uqcc2	6.0	0.0815851543383071	0.098657299046604	0.826955077087279	0.40826252408066	3.0	3.0	3.72373071447154	0.0	0.589836473255831	0.67332663645811	True	False	mixed	Uqcc2	False	False	False	True	True
ENSMUSG00000022762	9	8	2.0140473145833657	Ncam2	6.0	0.0075667097713574	0.077556537466254	0.0975637904754295	0.922278678301431	3.0	3.0	5.4944234154	8.99864058554734	0.35855776111606	0.970835378564289	True	False	mixed	Ncam2	False	False	False	True	True
ENSMUSG00000031198	2	8	2.264267678491489	Fundc2	6.0	-0.0482251023553435	0.0655428363359017	-0.73577991205925	0.461864648088168	3.0	3.0	12.766129891002	60.8338623945526	0.0256717835075321	0.71416848763542	True	False	mixed	Fundc2	False	False	False	True	True
ENSMUSG00000031367	9	8	2.401869403986342	Ap1s2	6.0	-0.153487800480129	0.0711090443906075	-2.15848492685415	0.0308901490839799	3.0	3.0	13.2722258629506	62.3273439464476	0.0209569821750926	0.156374765917189	True	False	mixed	Ap1s2	False	False	False	True	True
ENSMUSG00000029863	2	8	2.796991883153766	Casp2	6.0	-0.0143835983153287	0.0379910652107678	-0.378604764976476	0.704981383204126	3.0	3.0	12.2676655996592	59.2424495159136	0.0312986236746192	0.871047478748302	True	False	mixed	Casp2	False	False	False	True	True
ENSMUSG00000029135	2	8	1.919356043589476	Fosl2	6.0	0.0181673272366897	0.0558604945232032	0.325226752676588	0.745009462598784	4.0	2.0	6.5847377828158	24.0668320453321	0.253400054218109	0.891396631901939	True	False	mixed	Fosl2	False	False	False	True	True
ENSMUSG00000000440	2	8	1.9012931715240704	Pparg	6.0	0.169887499789995	0.0712782661965825	2.38344040694609	0.0171516612229567	4.0	2.0	15.3508845187663	67.4285869723822	0.0089637055195875	0.106983980498527	True	False	mixed	Pparg	False	False	False	True	True
ENSMUSG00000023122	14	6	3.370878025615174	Sult1c2	6.0	-0.149701561344263	0.0740279648410845	-2.02222986496558	0.0431526103197221	1.0	5.0	2.48695152611698	0.0	0.778458902364577	0.193076157651275	True	False	mixed	Sult1c2	True	False	True	False	False
ENSMUSG00000054321	9	8	2.963578600134314	Taf4b	6.0	-0.0928488231022884	0.0575282647507236	-1.61396877699358	0.10653419892748	2.0	4.0	4.0871436231705	0.0	0.53693891666337	0.33035356802102	True	False	mixed	Taf4b	False	False	False	True	True
ENSMUSG00000090115	2	8	1.772957305569229	Usp49	6.0	0.0121254956873635	0.052154789962986	0.23249054777076	0.81615702790045	4.0	2.0	3.35666096877071	0.0	0.645178709332184	0.923605380261361	True	False	mixed	Usp49	False	False	False	True	True
ENSMUSG00000019935	14	8	3.3934109204550182	Slc17a8	6.0	0.329455118436568	0.0896829311936058	3.67355431018804	0.0002391998071588	6.0	0.0	5.17471416225794	3.37630556547891	0.39493226604004	0.0055704768844796	True	False	all_up	Slc17a8	True	True	False	True	False
ENSMUSG00000025287	2	8	2.2292832726536176	Acot9	6.0	-0.0477302390579231	0.0576358942101187	-0.82813392091943	0.407594661046342	2.0	4.0	6.88198440448824	27.3465368980038	0.229566283760833	0.672994482942713	True	False	mixed	Acot9	False	False	False	True	True
ENSMUSG00000021120	2	8	1.449275346127802	Pigh	6.0	0.0813249291287727	0.050704024687465	1.60391467206109	0.108732862270417	2.0	4.0	18.3103699624836	72.6930694997175	0.0025815524736246	0.33436486496512	True	False	mixed	Pigh	False	False	False	True	True
ENSMUSG00000030562	14	8	2.8873856869234418	Nox4	6.0	-0.16844680717433	0.0824237547421587	-2.04366820828864	0.0409863359534192	2.0	4.0	10.518034593514	52.4626016814657	0.0618191177927232	0.187289696375296	True	False	mixed	Nox4	True	True	False	True	False
ENSMUSG00000056515	2	8	2.1991007807930236	Rab31	6.0	-0.225768930455371	0.052313177594964	-4.31571815811671	1.59084850493778e-05	1.0	5.0	8.76450193613462	42.9516926753611	0.118834175878488	0.0007495432593554	True	False	mixed	Rab31	False	False	False	True	True
ENSMUSG00000086503	14	8	4.35435210459989	Xist	6.0	0.249618521165035	0.115401272956753	2.16304824695115	0.030537468975356	5.0	1.0	5.38831291111478	7.20657685476628	0.370348233451863	0.155598861674656	True	False	mixed	Xist	True	True	False	True	False
ENSMUSG00000027438	9	8	1.8178888887226727	Napb	6.0	-0.0132042403159531	0.0607714208771398	-0.217277136610773	0.82799237383342	3.0	3.0	2.83194426174684	0.0	0.725875823451569	0.930035241272636	True	False	mixed	Napb	False	False	False	True	True
ENSMUSG00000034641	9	8	4.165007405392377	Cd300ld	6.0	-0.23323771504883	0.0735676338254135	-3.17038489510667	0.0015223713508064	1.0	5.0	10.6461443860267	53.0346403477054	0.0588652511486979	0.0204082623566349	True	False	mixed	Cd300ld	False	False	False	True	True
ENSMUSG00000028713	2	8	2.329329730380323	Cyp4b1	6.0	-0.211548416916767	0.0774972251395096	-2.72975473039118	0.006338146152601	1.0	5.0	10.2434678616538	51.1884054547838	0.0686233919560635	0.0550061749655792	True	False	mixed	Cyp4b1	False	False	False	True	True
ENSMUSG00000029366	2	8	2.5238159458066476	Dck	6.0	0.0426694442905428	0.0557295809030226	0.765651627002071	0.443883616857506	3.0	3.0	11.6283837691907	57.0017631061726	0.0402502766766663	0.703728488444236	True	False	mixed	Dck	False	False	False	True	True
ENSMUSG00000034652	6	8	2.8955205088641796	Cd300a	6.0	-0.194819116628943	0.0686502578911446	-2.83784974177167	0.0045418558028248	1.0	5.0	2.7887719557241	0.0	0.732511247405523	0.0445820447312303	True	False	mixed	Cd300a	False	False	False	True	True
ENSMUSG00000115020	9	8	2.210717263462005	Vmn1r218	6.0	-0.0698460126254279	0.112178026553015	-0.622635419534849	0.533524130012916	3.0	3.0	4.41534031113176	0.0	0.491289882167249	0.7672005248903	True	False	mixed	Vmn1r218	False	False	False	True	True
ENSMUSG00000091625	2	8	3.5830825046652035	Lsm5	6.0	-0.053921023201918	0.0982766056897171	-0.548665909078704	0.583234745658271	3.0	3.0	6.02670974353839	17.0359912328479	0.303628615011876	0.799643633689667	True	False	mixed	Lsm5	False	False	False	True	True
ENSMUSG00000039680	2	8	1.8068036217890575	Mrps6	6.0	-0.0405450260814833	0.0590205703311426	-0.686964321998248	0.492105211677721	3.0	3.0	10.2406752337403	51.1750945530784	0.0686960604285366	0.736979013803331	True	False	mixed	Mrps6	False	False	False	True	True
ENSMUSG00000090306	9	8	4.413917954205663	Adh6-ps1	5.0	-0.271982976618723	0.0867038496994402	-3.13691926669409	0.0017073313305756	2.0	3.0	29.5139493763716	86.4470865996594	6.14610762147968e-06	0.0220609465647911	True	False	mixed	Adh6-ps1	False	False	False	True	True
ENSMUSG00000056602	6	8	1.795215844898088	Fry	6.0	0.0391747409899608	0.0535390183212287	0.731704506700446	0.464348945105904	4.0	2.0	13.0776678789859	61.7668834667813	0.0226617059752385	0.716295321999643	True	False	mixed	Fry	False	False	False	True	True
ENSMUSG00000063455	14	6	1.7337666526235234	D630045J12Rik	6.0	0.0518846909534391	0.062916936793922	0.824653799077698	0.409568168487383	3.0	3.0	8.80655460323985	43.224107210321	0.117033299919024	0.67459649723455	True	False	mixed	D630045J12Rik	True	False	True	False	False
ENSMUSG00000078817	5	8	1.735892053254872	Nlrp12	6.0	0.25726364117942	0.0998881786426413	2.57551638917958	0.0100090529705123	4.0	2.0	27.3171055426383	81.6964502619222	4.94775431295977e-05	0.074872138074403	True	False	mixed	Nlrp12	False	False	False	True	True
ENSMUSG00000021079	2	8	2.3275813386522386	Timm9	6.0	0.0123589385953435	0.0585427631620165	0.211109587723768	0.83280175890823	3.0	3.0	11.5502875980593	56.7110346166609	0.0414974534704633	0.932616883424383	True	False	mixed	Timm9	False	False	False	True	True
ENSMUSG00000027242	2	8	2.2203100164346385	Wdr76	6.0	-0.0573106160163178	0.0462312209616885	-1.23965179426714	0.21510421439816	3.0	3.0	14.0772131215687	64.4816061473194	0.0151263160323989	0.488340643162303	True	False	mixed	Wdr76	False	False	False	True	True
ENSMUSG00000020305	2	8	1.158651819887516	Asb3	6.0	-0.0667687998261533	0.0434914303220641	-1.53521738263642	0.124730439909926	2.0	4.0	2.88250727910399	0.0	0.71809381914035	0.360956613981814	True	False	mixed	Asb3	False	False	False	True	True
ENSMUSG00000095990	2	8	1.916552011797928	Zfp97	6.0	0.0035695278634861	0.0726741160645274	0.0491169078729047	0.960826129135624	3.0	3.0	4.59468341833248	0.0	0.467315925002718	0.98631062387746	True	False	mixed	Zfp97	False	False	False	True	True
ENSMUSG00000069668	14	8	5.021781101287752	Sult3a1	5.0	0.0908798564828892	0.121007847893491	0.751024483658944	0.45263792109211	3.0	2.0	42.5622436842709	90.6019992045715	1.27544950266585e-08	0.709334128337835	True	False	mixed	Sult3a1	True	True	False	True	False
ENSMUSG00000073491	9	8	3.387713146408269	Ifi213	6.0	-0.295225451679405	0.0987865105807672	-2.98851988944412	0.0028033225386176	1.0	5.0	20.1117957634058	75.1389679031164	0.0011907736849387	0.0318880390939322	True	False	mixed	Ifi213	False	False	False	True	True
ENSMUSG00000036295	6	8	1.780126999306506	Lrrn3	6.0	-0.0410296866988112	0.0788524486499302	-0.520334972487218	0.602830124623204	2.0	4.0	11.3469540088758	55.9353109557956	0.0449187015211853	0.812790616767599	True	False	mixed	Lrrn3	False	False	False	True	True
ENSMUSG00000035790	2	8	2.6053925356089938	Cep19	6.0	0.10846392705238	0.0537297147601914	2.01869538181025	0.0435188902966716	3.0	3.0	21.7197285979541	76.9794545201133	0.0005918776992584	0.19396752447831	True	False	mixed	Cep19	False	False	False	True	True
ENSMUSG00000020718	2	8	2.911438635942244	Polg2	6.0	-0.0451897851821702	0.053342993339897	-0.847155031106425	0.396908714830503	3.0	3.0	23.4517438664348	78.6796238758337	0.0002766271438371	0.663487367294305	True	False	mixed	Polg2	False	False	False	True	True
ENSMUSG00000047180	2	8	2.0357096358389404	Neurl3	6.0	-0.0863785190378257	0.0468369522136709	-1.8442386823926	0.06514836324559	1.0	5.0	9.57852823984557	47.7999137779792	0.0880971941983088	0.248617510156403	True	False	mixed	Neurl3	False	False	False	True	True
ENSMUSG00000097571	2	8	2.0187942258356784	Jpx	6.0	-0.013860131895234	0.0691918351334828	-0.20031455833619	0.841234577385793	5.0	1.0	10.0325955695044	50.162448337913	0.0743169159427534	0.935568421962648	True	False	mixed	Jpx	False	False	False	True	True
ENSMUSG00000022248	2	8	2.4867860705844467	Rad1	6.0	-0.04104615301342	0.0493083516321057	-0.832438150025156	0.40516167577629	4.0	2.0	10.4242041177804	52.0347074605765	0.0640700676094002	0.670873662565	True	False	mixed	Rad1	False	False	False	True	True
ENSMUSG00000039903	6	8	2.090891145646535	Eva1c	6.0	0.154358987840022	0.129775987640792	1.1894264158272	0.234271911086374	4.0	2.0	3.90013167074733	0.0	0.563882417575467	0.510947258112037	True	False	mixed	Eva1c	False	False	False	True	True
ENSMUSG00000038894	14	3	1.5645820508606034	Irs2	6.0	-0.106346568353194	0.116471897183409	-0.913066335527528	0.361207654358599	0.0	6.0	0.204228089260429	0.0	0.999067682393432	0.634886507525847	True	False	all_down	Irs2	True	False	True	False	False
ENSMUSG00000097048	2	8	3.2861471574697876	1600020E01Rik	6.0	-0.214542690430986	0.0804701955640914	-2.66611369497805	0.0076733737467443	2.0	4.0	5.27253214450767	5.16890437152787	0.383533227083886	0.0623965433983635	True	False	mixed	1600020E01Rik	False	False	False	True	True
ENSMUSG00000079555	2	8	1.7186341911241267	Haus3	6.0	-0.0121014111778911	0.0581331920998224	-0.208166982420498	0.835098588063613	4.0	2.0	9.9340420311485	49.6680204863001	0.0771258540055877	0.933402444262095	True	False	mixed	Haus3	False	False	False	True	True
ENSMUSG00000025003	14	8	4.652667370899216	Cyp2c39	6.0	0.0502354235448755	0.0609538903284137	0.824154508829737	0.409851771417194	3.0	3.0	66.8104421859626	92.5161399380013	4.71773380895999e-13	0.674756034560018	True	False	mixed	Cyp2c39	True	True	False	True	False
ENSMUSG00000055480	6	8	2.0567105938499095	Zfp458	6.0	0.0055807519510498	0.0757894436589275	0.0736349507480841	0.941300859942429	5.0	1.0	2.17687977307584	0.0	0.824168440803738	0.978690384953574	True	False	mixed	Zfp458	False	False	False	True	True
ENSMUSG00000060227	2	8	2.6226844310296156	Golm2	6.0	-0.0692736095976616	0.061590508929392	-1.12474488036911	0.260697157571243	3.0	3.0	10.2608930345517	51.2712978961634	0.0681715795203063	0.536842981808458	True	False	mixed	Golm2	False	False	False	True	True
ENSMUSG00000025197	14	8	1.797634439550602	Cyp2c23	6.0	-0.139125033143914	0.0675888666810326	-2.05840162700873	0.0395515956922685	2.0	4.0	53.7261219487247	90.6935400906622	2.38580666825047e-10	0.183270007975435	True	False	mixed	Cyp2c23	True	True	False	True	False
ENSMUSG00000016495	2	8	1.955384594914212	Plgrkt	6.0	0.0071096730876867	0.0569127046356651	0.124922425198386	0.900584964697547	3.0	3.0	13.7542298612919	63.6475466062165	0.0172483024325126	0.961483620523838	True	False	mixed	Plgrkt	False	False	False	True	True
ENSMUSG00000038147	2	8	2.154850319817006	Cd84	6.0	-0.133801583773765	0.0677916259799712	-1.97371846211944	0.0484137647002702	1.0	5.0	10.7498401017229	53.4876802567635	0.0565718175014567	0.205742678484416	True	False	mixed	Cd84	False	False	False	True	True
ENSMUSG00000042408	2	8	1.3481097722789506	Zmym6	6.0	-0.0822768480420343	0.0468859124043796	-1.754830903842	0.0792882358182786	1.0	5.0	11.4367111375317	56.281137646368	0.0433767836853943	0.279512095689898	True	False	mixed	Zmym6	False	False	False	True	True
ENSMUSG00000069114	2	8	2.0512218353283336	Zbtb10	6.0	0.08834532241693	0.0693582244905468	1.27375409428151	0.202750578784524	3.0	3.0	11.9742158017329	58.2436120845892	0.0351427967481207	0.472588668547906	True	False	mixed	Zbtb10	False	False	False	True	True
ENSMUSG00000037148	6	8	3.902783948084718	Arhgap10	6.0	-0.0833021255081032	0.0646703364846237	-1.28810409897758	0.197709728680125	2.0	4.0	4.96737902952265	0.0	0.419874272214841	0.466304648824062	True	False	mixed	Arhgap10	False	False	False	True	True
ENSMUSG00000026395	1	8	2.6251118694522244	Ptprc	6.0	-0.358580944820207	0.0676934793482246	-5.29712681742383	1.17638997453542e-07	1.0	5.0	25.7997549094815	80.6199709356057	9.75795261765816e-05	1.5935182530061e-05	True	False	mixed	Ptprc	False	False	False	True	True
ENSMUSG00000035828	14	8	3.8987060872264054	Pim3	6.0	-0.158656092764912	0.0979307419500879	-1.62008465988927	0.10521409218271	2.0	4.0	56.2677794997103	91.1139198232876	7.15744784314459e-11	0.328389990097917	True	False	mixed	Pim3	True	True	False	True	False
ENSMUSG00000037443	14	5	2.8039105447937342	Cep85	6.0	-0.0247438843600519	0.0497847131454756	-0.497017714810326	0.619176559172708	2.0	4.0	8.13350208783053	38.5258656602415	0.14902992237811	0.823491651886138	True	False	mixed	Cep85	True	False	True	False	False
ENSMUSG00000034800	2	8	2.3915284358038567	Zfp661	6.0	0.0166118358630651	0.0447704901589326	0.371044315219559	0.710604525091762	4.0	2.0	3.03572380400151	0.0	0.694478122089218	0.873839893333184	True	False	mixed	Zfp661	False	False	False	True	True
ENSMUSG00000021028	9	8	1.8819310558847548	Mbip	6.0	0.0906776857890156	0.0623527853698217	1.45426840599334	0.145871906171034	4.0	2.0	3.95440921225239	0.0	0.555998450355455	0.39245611139103	True	False	mixed	Mbip	False	False	False	True	True
ENSMUSG00000037583	14	3	1.3893718234334098	Nr0b2	6.0	-0.171819432274737	0.119103659951755	-1.44260413445175	0.149132018046741	2.0	4.0	12.3300882909801	59.4487899680518	0.0305343099349356	0.397139736787316	True	False	mixed	Nr0b2	True	False	True	False	False
ENSMUSG00000039835	14	8	3.662159669056409	Nhsl1	6.0	0.185931352013759	0.057255754483539	3.24738279481085	0.0011647162412514	4.0	2.0	16.4465197565451	69.5984313154751	0.0056783947753195	0.0168438278483476	True	False	mixed	Nhsl1	True	True	False	True	False
ENSMUSG00000031245	14	3	3.0926437544020704	Hmgn5	6.0	0.124964930159643	0.0900424759609254	1.38784422380691	0.165184485080991	4.0	2.0	7.39594533539348	32.3953899973763	0.19281894495337	0.422580076328535	True	False	mixed	Hmgn5	True	False	True	False	False
