review_row	term	flight_minus_ground	signed_accession_mean_flt_minus_gc	mean_abs_accession_effect	category	category_label	matched_keyword	rationale	effect_direction
128	R-MMU-5173105_O_LINKED_GLYCOSYLATION	0.1530062175846561	0.1819017313580701	0.1930201691914034	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
129	R-MMU-977606_REGULATION_OF_COMPLEMENT_CASCADE	-0.2120740989947085	-0.23382173664561418	0.270043446245614	plausible_complementary	plausible/complementary	complement	plausible complementary mechanism: complement	FLT_down
130	R-MMU-2559583_CELLULAR_SENESCENCE	0.0649361355873016	0.05821104696210524	0.1098552538021052	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
131	R-MMU-9975921_ASSEMBLY_OF_THE_9_0_PRIMARY_CILIUM	-0.0653135216931222	-0.08400722717543845	0.1075672271754385	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
132	R-MMU-168898_TOLL_LIKE_RECEPTOR_CASCADES	-0.0906362883862432	-0.07799327162456135	0.1161282693087718	prior_literature_match	prior literature match	toll	matches expected tissue/spaceflight biology: toll	FLT_down
133	R-MMU-1483257_PHOSPHOLIPID_METABOLISM	0.086215762809524	0.022218732910526236	0.1337781675771929	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
134	R-MMU-8878171_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	-0.0639094803968256	-0.09333493643859639	0.1190174704385964	prior_literature_match	prior literature match	transcription	matches expected tissue/spaceflight biology: transcription	FLT_down
135	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	0.0329054556534391	0.03147401358771932	0.0640784486543859	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
136	R-MMU-2173782_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	-0.0929293221798941	-0.14041084539859647	0.1738094711185964	plausible_complementary	plausible/complementary	er	plausible complementary mechanism: er	FLT_down
137	R-MMU-418990_ADHERENS_JUNCTIONS_INTERACTIONS	-0.0884342304973544	-0.03609394713929821	0.0935221920992982	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac	FLT_down
138	R-MMU-9940951_INTERACTION_OF_NURD_COMPLEXES_WITH_TRANSCRIPTION_FACTORS	0.1067354438968254	0.16591731407789484	0.1659173140778948	prior_literature_match	prior literature match	transcription	matches expected tissue/spaceflight biology: transcription	FLT_up
139	R-MMU-983231_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.0891800957724867	0.10099373135859646	0.1009937313585964	plausible_complementary	plausible/complementary	platelet	plausible complementary mechanism: platelet	FLT_up
140	R-MMU-168249_INNATE_IMMUNE_SYSTEM	0.160328358468254	0.24417848423017538	0.2441784842301753	prior_literature_match	prior literature match	immune	matches expected tissue/spaceflight biology: immune	FLT_up
141	R-MMU-913531_INTERFERON_SIGNALING	0.0192809829060846	0.029799583382859658	0.0495822153251403	prior_literature_match	prior literature match	interferon	matches expected tissue/spaceflight biology: interferon	FLT_up
142	R-MMU-983168_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.0871408030806878	0.15159349960842108	0.173185554608421	prior_literature_match	prior literature match	antigen	matches expected tissue/spaceflight biology: antigen	FLT_up
143	R-MMU-5653656_VESICLE_MEDIATED_TRANSPORT	-0.0838464595132274	-0.08664787578456132	0.1518431732645613	plausible_complementary	plausible/complementary	vesicle	plausible complementary mechanism: vesicle	FLT_down
144	R-MMU-202427_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	0.0782559860502645	0.033953473182456166	0.164903450782456	prior_literature_match	prior literature match	exact override	literature override: thymic TCR/CD3 signaling	FLT_up
145	R-MMU-9769739_REGULATION_OF_CLOTTING_CASCADE	0.0533470520775132	0.03983234126517548	0.1350184309914912	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
146	R-MMU-72689_FORMATION_OF_A_POOL_OF_FREE_40S_SUBUNITS	0.1461660315132274	0.18458508553894734	0.2639670295810526	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
147	R-MMU-936837_ION_TRANSPORT_BY_P_TYPE_ATPASES	-0.0608911521798941	-0.046501690837894724	0.0532073508378946	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
148	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.1257329016402113	0.18379596324385977	0.3336356392438597	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
149	R-MMU-74160_GENE_EXPRESSION_TRANSCRIPTION	-0.0682298780423278	-0.054908735070175574	0.1365889310701752	prior_literature_match	prior literature match	transcription	matches expected tissue/spaceflight biology: transcription	FLT_down
150	R-MMU-389948_CO_INHIBITION_BY_PD_1	-0.0185227107433862	-0.02796930689719298	0.1282219168571929	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
151	R-MMU-177929_SIGNALING_BY_EGFR	0.0194959514666931	0.0162358879581649	0.0846054899841648	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
152	R-MMU-1428517_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	-0.2811243254603175	-0.7163978376688599	0.7163978376688599	plausible_complementary	plausible/complementary	er	plausible complementary mechanism: er	FLT_down
153	R-MMU-1566948_ELASTIC_FIBRE_FORMATION	-0.0341791552690476	-0.07454713241463155	0.2151041357453683	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
154	R-MMU-556833_METABOLISM_OF_LIPIDS	-0.0246018225925928	-0.04654046491228074	0.0571207089122806	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
155	R-MMU-375276_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.0368856238650264	0.03935252422905263	0.1320974916290526	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
156	R-MMU-9006931_SIGNALING_BY_NUCLEAR_RECEPTORS	0.0221999110873016	0.09433147672807016	0.1796990661385964	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
157	R-MMU-71387_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES	-0.0237906278571428	-0.00635359544035082	0.0857355216263157	plausible_complementary	plausible/complementary	er	plausible complementary mechanism: er	FLT_down
158	R-MMU-72766_TRANSLATION	-0.006365457210582	0.0230376110608421	0.0502120695871578	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
159	R-MMU-68886_M_PHASE	-0.0331585464788359	0.06726184753771931	0.1809769663622806	prior_literature_match	prior literature match	m phase	matches expected tissue/spaceflight biology: m phase	FLT_up
160	R-MMU-446728_CELL_JUNCTION_ORGANIZATION	0.0297180609087354	0.10353052033974346	0.1035305203397434	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
161	R-MMU-8953897_CELLULAR_RESPONSES_TO_STIMULI	0.0407103049735448	0.09700162038771935	0.1802904120543858	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
162	R-MMU-500792_GPCR_LIGAND_BINDING	-0.0253791542328045	-0.0252695350701753	0.0621286144035087	plausible_complementary	plausible/complementary	gpcr	plausible complementary mechanism: gpcr	FLT_down
163	R-MMU-166658_COMPLEMENT_CASCADE	0.0117840540650793	-0.031371427378070145	0.0530870602580701	plausible_complementary	plausible/complementary	complement	plausible complementary mechanism: complement	FLT_down
164	R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	0.0165250668068782	-0.03435256448429824	0.0741133291409648	plausible_complementary	plausible/complementary	rho	plausible complementary mechanism: rho	FLT_down
165	R-MMU-418346_PLATELET_HOMEOSTASIS	0.0012052839009523	-0.001525526291614037	0.0475929329516139	plausible_complementary	plausible/complementary	platelet	plausible complementary mechanism: platelet	FLT_down
166	R-MMU-5683057_MAPK_FAMILY_SIGNALING_CASCADES	0.004278264632275	-0.020891084289473623	0.1256405535105262	plausible_complementary	plausible/complementary	mapk	plausible complementary mechanism: mapk	FLT_down
167	R-MMU-2187338_VISUAL_PHOTOTRANSDUCTION	0.0026219021386243	0.026073098544561402	0.046171125491228	likely_artifact	likely artifact/junk	visual phototransduction	context-incongruent Reactome term: visual phototransduction	FLT_up
168	R-MMU-9675108_NERVOUS_SYSTEM_DEVELOPMENT	-0.0038059344179895	0.04918026664210522	0.1831188049578947	plausible_complementary	plausible/complementary	er	plausible complementary mechanism: er	FLT_up
169	R-MMU-202733_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.0015868073600528	0.0034435538682455803	0.0901411785882455	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac	FLT_up
170	R-MMU-373076_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	0.001842059556455	0.06292022354110524	0.2324211952568947	plausible_complementary	plausible/complementary	rho	plausible complementary mechanism: rho	FLT_up
