term	reviewed_category	reviewed_category_label	observed_direction	literature_alignment	direction_assessment	confidence	review_rationale	citations	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label
R-MMU-5653656_VESICLE_MEDIATED_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_down	Vesicle transport can accompany immune receptor/proteostasis remodeling, but direct direction is weak.	FLT_down is plausible but indirect.	low	Vesicle-mediated transport down is a broad trafficking signal that may reflect reduced activation or secretory demand.	DaSilveira2020	-0.0838464595132274	0.3863142083297743	0.0838464595132274	0.1518431732645613	0.0866478757845613	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-8878171_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	blue_plausible_complementary	plausible/complementary	FLT_down	RUNX1 is hematopoietic/immune relevant, but direct thymus-spaceflight direction is lacking.	FLT_down is plausible for reduced hematopoietic or immune transcriptional activity, but weak.	low	RUNX1 regulation down may indicate altered immune differentiation or cell composition.	Akiyama2020;Afshinnekoo2020	-0.0639094803968256	0.2931107655750429	0.0639094803968256	0.1190174704385964	0.0933349364385963	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	blue_plausible_complementary	plausible/complementary	FLT_down	RTK/growth-factor signaling can influence thymic stroma, but flight direction is indirect.	FLT_down is plausible for reduced growth-factor or proliferation-linked signaling.	medium	Receptor tyrosine kinase downshift can complement reduced thymic proliferation and stromal remodeling after stress.	Gridley2013;Akiyama2020	-0.0827020133862432	0.1443928975370276	0.0827020133862432	0.1167106098333332	0.1051372838333332	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-8978868_FATTY_ACID_METABOLISM	blue_plausible_complementary	plausible/complementary	FLT_down	Space-omics support lipid/metabolic remodeling, but thymus fatty-acid direction is indirect.	FLT_down is plausible for mitochondrial/metabolic suppression under flight stress.	medium	Fatty-acid metabolism down can reflect mitochondrial dysfunction or changing immune-cell composition.	DaSilveira2020;Afshinnekoo2020	-0.120642729074074	0.0029021625195639	0.120642729074074	0.1624257237719298	0.1328124265614035	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-983169_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	blue_plausible_complementary	plausible/complementary	FLT_down	Antigen presentation is central to thymus and immune dysregulation, but flight direction is not direct.	FLT_down is plausible under immune suppression, but thymus-specific direction evidence is limited.	medium	Class I MHC processing down could reflect altered antigen presentation, thymocyte composition, or impaired immune activation.	Akiyama2020;Winer2025	-0.1353502276984128	0.0035552319289521	0.1353502276984128	0.1334154654578946	0.1330912978578947	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-2173782_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	blue_plausible_complementary	plausible/complementary	FLT_down	Scavenger receptors support innate uptake/phagocytosis, but direction in thymus is indirect.	FLT_down is plausible for impaired innate uptake/phagocytic function.	medium	Scavenger receptor uptake down can complement reported innate immune functional changes, without direct thymus proof.	Baqai2009;Winer2025	-0.0929293221798941	0.3213310110025762	0.0929293221798941	0.1738094711185964	0.1404108453985964	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-9612973_AUTOPHAGY	blue_plausible_complementary	plausible/complementary	FLT_down	Mitochondrial/oxidative stress can alter autophagy, but direct thymus-spaceflight autophagy direction is lacking.	FLT_down is plausible as impaired stress-adaptation or turnover, not directly proven.	low	Autophagy suppression could accompany mitochondrial dysfunction, but the direction is not a direct prior thymus signal.	DaSilveira2020;Afshinnekoo2020	-0.1361205181137565	0.0005548717495725	0.1361205181137565	0.155702227054035	0.155702227054035	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-2172127_DAP12_INTERACTIONS	blue_plausible_complementary	plausible/complementary	FLT_down	DAP12 innate immune signaling is plausible under immune dysregulation, but not direct in thymus.	FLT_down is plausible for reduced NK/myeloid activation-state signaling, but indirect.	medium	DAP12 interactions can mark innate immune remodeling, with direction dependent on cell composition and activation state.	Winer2025;Han2023	-0.130180451269841	0.0061973163600648	0.130180451269841	0.2372158675210525	0.1560754438789474	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-2672351_STIMULI_SENSING_CHANNELS	blue_plausible_complementary	plausible/complementary	FLT_down	Gravity sensing and calcium/channel biology are plausible, but direct thymus direction data are absent.	FLT_down is plausible for altered mechanosensory/channel signaling, but not directionally proven.	low	Suppressed stimulus-sensing channel programs could track impaired activation or mechanotransduction under altered gravity.	Akiyama2020;DaSilveira2020	-0.1793186717566139	3.238644667358909e-09	0.1793186717566139	0.1778776186298246	0.1778776186298246	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-199991_MEMBRANE_TRAFFICKING	blue_plausible_complementary	plausible/complementary	FLT_down	Membrane trafficking can accompany immune/proteostasis remodeling, but direct thymus direction is weak.	FLT_down is plausible for reduced receptor or vesicle trafficking demand, but indirect.	low	Trafficking signal may reflect receptor recycling, secretion, or cell-composition changes.	DaSilveira2020	-0.1432913309523809	0.0310743212498167	0.1432913309523809	0.1844418241192981	0.1844418241192981	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-9006925_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	blue_plausible_complementary	plausible/complementary	FLT_down	Second-messenger signaling changes are plausible in immune stress and altered gravity, but not direction-specific.	FLT_down is plausible for reduced activation-state signaling, but direction is indirect.	medium	Calcium/cAMP-like second messengers can sit downstream of mechanosensory and immune receptor changes.	Novoselova2015;DaSilveira2020	-0.2126732159576718	0.0001859343831014	0.2126732159576718	0.1899836384368421	0.1899836384368421	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-1500931_CELL_CELL_COMMUNICATION	blue_plausible_complementary	plausible/complementary	FLT_down	Thymic stromal-thymocyte communication is relevant to involution, but direction evidence is indirect.	FLT_down is plausible for impaired microenvironment communication during thymic atrophy.	medium	Cell-cell communication down can capture altered thymic epithelial-thymocyte interactions.	Horie2019;Akiyama2020	-0.1480567613492065	0.0064747340295089	0.1480567613492065	0.1941045124929824	0.1941045124929824	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-983712_ION_CHANNEL_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_down	Ion-channel and calcium signaling are plausible altered-gravity mechanisms, but thymus direction is absent.	FLT_down is plausible for reduced channel/activation signaling, but indirect.	low	Ion transport down may track mechanosensory or activation-state changes rather than a thymus-specific pathway.	Akiyama2020;DaSilveira2020	-0.1641340065343915	0.0029548268752119	0.1641340065343915	0.2109664909701754	0.1945580029701754	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-195721_SIGNALING_BY_WNT	blue_plausible_complementary	plausible/complementary	FLT_down	WNT signaling can support thymic epithelial/stromal biology, but flight direction is indirect.	FLT_down is plausible for reduced tissue-maintenance or developmental signaling during thymic involution.	medium	WNT suppression can complement reduced thymopoiesis and stromal remodeling, but direct pathway evidence is weak.	Akiyama2020;Okamura2024	-0.1593649885185184	0.0080520623048027	0.1593649885185184	0.199240909436842	0.199240909436842	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-9932444_ATP_DEPENDENT_CHROMATIN_REMODELERS	blue_plausible_complementary	plausible/complementary	FLT_down	Epigenetic/gene-regulatory changes are a fundamental spaceflight feature.	FLT_down is plausible for reduced chromatin-remodeling demand in a less proliferative thymus; direction is indirect.	medium	ATP-dependent chromatin-remodeler suppression can accompany cell-cycle downshift or broader spaceflight epigenetic remodeling.	Afshinnekoo2020;DaSilveira2020	-0.1486427082873015	0.0001058269367483	0.1486427082873015	0.2065225416391227	0.2065225416391227	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-3000171_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	blue_plausible_complementary	plausible/complementary	FLT_down	ECM interaction changes are plausible with thymic stromal remodeling, but direct direction data are limited.	FLT_down is plausible for disrupted matrix interaction programs, but weakly supported.	low	Non-integrin ECM interactions may mark stromal remodeling or cell-composition shifts rather than thymocyte-intrinsic biology.	Okamura2024;Akiyama2020	-0.244821133359788	0.0013544347327441	0.244821133359788	0.2071004244666666	0.2071004244666666	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-5688426_DEUBIQUITINATION	blue_plausible_complementary	plausible/complementary	FLT_down	Ubiquitin/proteasome and proteostasis pathways are plausible in stress and antigen processing.	FLT_down is plausible but not direct.	low	Deubiquitination down may reflect reduced protein-turnover demand in less proliferative thymic tissue.	Afshinnekoo2020;DaSilveira2020	-0.2138392606719577	0.0029548268752119	0.2138392606719577	0.2247837749129824	0.2247837749129824	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-977606_REGULATION_OF_COMPLEMENT_CASCADE	blue_plausible_complementary	plausible/complementary	FLT_down	Complement is innate immune biology relevant to spaceflight, but thymus direction is indirect.	FLT_down is plausible under immune suppression, but complement direction is not directly thymus-proven.	medium	Complement regulation down may reflect altered innate immune state or cell composition.	Winer2025;Han2023	-0.2120740989947085	0.2473633634886313	0.2120740989947085	0.270043446245614	0.2338217366456141	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	blue_plausible_complementary	plausible/complementary	FLT_down	Thymic epithelial/stromal organization is affected by spaceflight, but junction direction is indirect.	FLT_down is plausible for weakened epithelial or stromal junction organization.	medium	Cell-cell junction downshift can complement reported thymic epithelial mislocalization and microenvironment remodeling.	Horie2019;Okamura2024	-0.2413892049317463	0.0028642252317466	0.2413892049317463	0.257274383517614	0.257274383517614	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-1266738_DEVELOPMENTAL_BIOLOGY	blue_plausible_complementary	plausible/complementary	FLT_down	Thymopoiesis and thymic-developmental output decline after flight, but this pathway term is broad.	FLT_down is broadly consistent with reduced thymopoiesis/developmental programs.	low	The term cannot distinguish thymic epithelial, T-cell, stromal, or off-context developmental programs, so alignment remains complementary.	Akiyama2020;Benjamin2016	-0.236517305555556	0.0050637464510066	0.236517305555556	0.2597287172807017	0.2597287172807017	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5673001_RAF_MAP_KINASE_CASCADE	blue_plausible_complementary	plausible/complementary	FLT_down	MAPK/RAF signaling participates in immune stress responses, but thymus direction is indirect.	FLT_down is plausible for suppressed immune or growth-factor signaling, though not directly thymus-proven.	medium	RAF-MAPK downshift can complement impaired immune activation and stress signaling under altered gravity.	Novoselova2015;DaSilveira2020	-0.2526576965291006	6.941967867436701e-05	0.2526576965291006	0.2798681826407017	0.2798681826407017	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5684996_MAPK1_MAPK3_SIGNALING	blue_plausible_complementary	plausible/complementary	FLT_down	ERK/MAPK signaling is plausible in immune stress, but thymus direction is indirect.	FLT_down is plausible for impaired activation or growth-factor signaling.	medium	MAPK1/3 down can sit downstream of suppressed cytokine, receptor, or stress-response signaling after flight.	Novoselova2015;DaSilveira2020	-0.2595572755084655	0.0195143445656634	0.2595572755084655	0.2991769475456842	0.2991769475456842	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-9013149_RAC1_GTPASE_CYCLE	blue_plausible_complementary	plausible/complementary	FLT_down	Rac1/cytoskeletal signaling is plausible under altered gravity, but not direct in thymus.	FLT_down is plausible for impaired migration, adhesion, or cytoskeletal remodeling.	medium	RAC1 cycling down can complement gravity-sensitive immune-cell motility changes.	Akiyama2020;DaSilveira2020	-0.1869464316452908	0.2009271087925481	0.1869464316452908	0.3000104854396209	0.3000104854396209	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-597592_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	blue_plausible_complementary	plausible/complementary	FLT_down	Protein modification/proteostasis is plausible under flight stress, but direction is indirect.	FLT_down is plausible for reduced proteostasis or activation-state demand, but not direct.	low	Post-translational modification down may reflect reduced proliferation or altered immune-cell composition.	Afshinnekoo2020;DaSilveira2020	-0.313798769455026	0.0011042567577611	0.313798769455026	0.4336172881254385	0.4336172881254385	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	blue_plausible_complementary	plausible/complementary	FLT_down	Thymocyte-stromal and lymphoid/non-lymphoid interactions are relevant to thymic function, but direction is indirect.	FLT_down is plausible for impaired thymic microenvironment crosstalk during involution.	medium	Reduced lymphoid/non-lymphoid interaction signaling can complement altered thymic epithelial-thymocyte organization.	Horie2019;Akiyama2020	-0.4191214143624336	0.0012751150846886	0.4191214143624336	0.5009776116961403	0.5009776116961403	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-9012999_RHO_GTPASE_CYCLE	blue_plausible_complementary	plausible/complementary	FLT_down	Rho-family cytoskeletal signaling is gravity-sensitive, but direct thymus direction evidence is weak.	FLT_down is plausible for impaired cytoskeletal cycling or motility; direction remains indirect.	medium	Rho-cycle downshift can complement altered-gravity effects on immune-cell adhesion, migration, and stromal mechanics.	Akiyama2020;DaSilveira2020	-0.5689157490132275	1.6454048867042926e-07	0.5689157490132275	0.6476626820628072	0.6476626820628072	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-8856688_GOLGI_TO_ER_RETROGRADE_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_down	Space-omics support proteostasis and organelle-stress remodeling, not a direct thymic Golgi-to-ER direction.	FLT_down is plausible as reduced secretory or ER-Golgi trafficking capacity, with indirect support.	low	Retrograde-transport suppression could accompany stress or cell-composition shifts, but direct thymus evidence is absent.	DaSilveira2020;Afshinnekoo2020	-0.5977174732407406	6.908043425319914e-10	0.5977174732407406	0.6729473669126316	0.6729473669126316	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-1428517_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_down	Mitochondrial stress is a central spaceflight feature, but respiratory-chain direction in thymus is not direct.	FLT_down is consistent with mitochondrial dysfunction or suppressed respiration, with indirect thymus support.	medium	Respiratory electron transport down fits spaceflight mitochondrial stress better than activation, but remains non-thymus-specific.	DaSilveira2020;Afshinnekoo2020	-0.2811243254603175	0.5451095691686664	0.2811243254603175	0.7163978376688599	0.7163978376688599	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-8980692_RHOA_GTPASE_CYCLE	blue_plausible_complementary	plausible/complementary	FLT_down	Microgravity literature supports cytoskeletal small-GTPase involvement, but not a thymus-specific RHOA direction.	FLT_down is plausible for impaired motility or cytoskeletal remodeling, but direction evidence is indirect.	medium	RHOA-cycle suppression can fit gravity-sensitive actin, adhesion, and stromal-thymocyte motility changes without being a direct thymus marker.	Akiyama2020;DaSilveira2020	-0.7754457842275131	2.6717009673814648e-12	0.7754457842275131	0.812444811658421	0.812444811658421	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES	blue_plausible_complementary	plausible/complementary	FLT_down	Spaceflight epigenetic changes support chromatin enzyme involvement, but direct thymus direction is weak.	FLT_down is plausible for reduced chromatin-modifying demand in a less proliferative thymus, but indirect.	medium	Chromatin-modifying enzyme downshift can accompany cell-cycle suppression or broad epigenetic remodeling.	Afshinnekoo2020;DaSilveira2020	-0.5561170568359788	0.0717336340329255	0.5561170568359788	0.881874070357193	0.881874070357193	0.0452117281136842	prior_literature_match	prior literature match
