term	reviewed_category	reviewed_category_label	observed_direction	literature_alignment	direction_assessment	confidence	review_rationale	citations	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label
R-MMU-8848021_SIGNALING_BY_PTK6	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0199419175547142	0.1233701063567364	0.0199419175547142	0.0281734716890739	0.0132851928846296	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-2142753_ARACHIDONATE_METABOLISM	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0134836773751571	0.0300929335385249	0.0134836773751571	0.0122149907805925	0.0121530573745925	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-2029480_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0107370191182857	0.1423202468202673	0.0107370191182857	0.0118503170777777	0.0118503170777777	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-70326_GLUCOSE_METABOLISM	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0102237240333428	0.2124161497136314	0.0102237240333428	0.0116313212453703	0.0116313212453703	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-428157_SPHINGOLIPID_METABOLISM	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0085523368015828	0.4896363286666536	0.0085523368015828	0.011511084990611	0.011511084990611	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-2559586_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0164794827485714	0.0601540957802326	0.0164794827485714	0.0164738991822222	0.0114924392711111	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-983231_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0127353457450857	0.1058636125280066	0.0127353457450857	0.0112150512364814	0.0112150512364814	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-5628897_TP53_REGULATES_METABOLIC_GENES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0106403889218571	0.0413484030715213	0.0106403889218571	0.0107499618737407	0.0107499618737407	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-2173782_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0105301176624285	0.0094428373348555	0.0105301176624285	0.0097228057377406	0.0097228057377406	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-69620_CELL_CYCLE_CHECKPOINTS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0133167869799999	0.4034424839827852	0.0133167869799999	0.0127253785146295	0.0094660782779629	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-112314_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0120965316601428	0.7571198202199884	0.0120965316601428	0.0126161190805555	0.0089963770805555	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-9006931_SIGNALING_BY_NUCLEAR_RECEPTORS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_up	mixed_direction	FLT_up is mixed	medium	Nuclear receptor biology is relevant, but direct soleus evidence shows Ppara down-regulation, so broad nuclear-receptor signaling up is not aligned.	Gambara2017	0.0381148971142856	0.7272008155656767	0.0381148971142856	0.1548783765370369	0.0081600580925925	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-166016_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0080342895807571	0.0864155629362231	0.0080342895807571	0.0079589148249073	0.0079589148249073	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-9958863_SLC_MEDIATED_TRANSPORT_OF_AMINO_ACIDS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0082316899809285	0.4421913159779329	0.0082316899809285	0.0161078610771296	0.0072461385250926	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-8936459_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0083020183763571	0.0540724022128113	0.0083020183763571	0.0070453573161111	0.0070453573161111	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0087467215107142	0.1730619242220262	0.0087467215107142	0.0110646295596666	0.0068940008596666	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-174824_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	red_conflict_or_artifact	conflict/artifact	FLT_up	artifact_off_context	FLT_up is likely off-context	medium	Plasma lipoprotein assembly/clearance is primarily liver/plasma biology; muscle literature instead points to impaired oxidative lipid use rather than lipoprotein assembly up.	Gambara2017;Murgia2024	0.0946725298885714	0.6450759529016106	0.0946725298885714	0.435167549805926	0.0066840749348148	0.0298317394874073	prior_literature_match	prior literature match
R-MMU-936837_ION_TRANSPORT_BY_P_TYPE_ATPASES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0054860380990571	0.1954935891386991	0.0054860380990571	0.0066475063134444	0.0066475063134444	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-68882_MITOTIC_ANAPHASE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0091338391374571	0.0601540957802326	0.0091338391374571	0.0098942104474444	0.0065453773252222	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-202427_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0064619126272857	0.0014233987110194	0.0064619126272857	0.0065291004481851	0.0065291004481851	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-913709_O_LINKED_GLYCOSYLATION_OF_MUCINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0063778852887142	0.1423202468202673	0.0063778852887142	0.0064167210791481	0.0064167210791481	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-9913351_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0074685079631428	0.1201210829860547	0.0074685079631428	0.0060369742031481	0.0060369742031481	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-1296072_VOLTAGE_GATED_POTASSIUM_CHANNELS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0023445324585714	0.9242096699321048	0.0023445324585714	0.0123088377907407	0.0058214293203703	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-937061_TRIF_TICAM1_MEDIATED_TLR4_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0070555719555714	0.2124161497136314	0.0070555719555714	0.005664281161111	0.005664281161111	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-2404192_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0064960419573928	0.0330831210645476	0.0064960419573928	0.0058330291479073	0.0051968994367963	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-75153_APOPTOTIC_EXECUTION_PHASE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0052434700000142	0.1596754799444613	0.0052434700000142	0.0050195845909814	0.0050195845909814	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-168164_TOLL_LIKE_RECEPTOR_3_TLR3_CASCADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0069739053706714	0.1233701063567364	0.0069739053706714	0.0065759034808147	0.0049476576021481	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-168643_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0045866249184285	0.6052459229207927	0.0045866249184285	0.0048383092305554	0.0048383092305554	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-1483206_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0048124746721142	0.1535767092175453	0.0048124746721142	0.008077642656111	0.0047150836494444	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0013456019782857	0.8578909554235555	0.0013456019782857	0.0068311588342592	0.0044851254342592	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-2990846_SUMOYLATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0043025905144857	0.0330831210645476	0.0043025905144857	0.0043361048510555	0.0043361048510555	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-73886_CHROMOSOME_MAINTENANCE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0057830956149942	0.2124161497136314	0.0057830956149942	0.0066304172514814	0.0043081085357037	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-8948216_COLLAGEN_CHAIN_TRIMERIZATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0038848027264571	0.3362874106998867	0.0038848027264571	0.0057476723266666	0.0042778794811111	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-2467813_SEPARATION_OF_SISTER_CHROMATIDS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0055831546822142	0.4238108405682073	0.0055831546822142	0.0041071192727777	0.0041071192727777	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-9764274_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_I_CLASSICAL_CADHERINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0039060463582857	0.556287613054336	0.0039060463582857	0.0062520405301851	0.0040459934653703	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-8963899_PLASMA_LIPOPROTEIN_REMODELING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0039818828224285	0.0178728554061827	0.0039818828224285	0.0039822483928888	0.0039822483928888	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-2454202_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0032204637283485	0.1531849325835809	0.0032204637283485	0.005246355607574	0.0037514677894258	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-3371497_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0040080300099285	0.4895141378146975	0.0040080300099285	0.0037435576055555	0.0037435576055555	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-69275_G2_M_TRANSITION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0027302739482	0.4586011349951347	0.0027302739482	0.004868728527037	0.0037394003062962	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-1852241_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0033194981382142	0.1535767092175453	0.0033194981382142	0.003734469670148	0.003734469670148	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-9943965_CHD3_CHD4_CHD5_SUBFAMILY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0039164494728571	0.1058636125280066	0.0039164494728571	0.0035275316820369	0.0035275316820369	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-8852276_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0038092514387142	0.3362874106998867	0.0038092514387142	0.0038747508675925	0.003467025212037	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-73884_BASE_EXCISION_REPAIR	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0038629894914	0.2124161497136314	0.0038629894914	0.0036308117183703	0.003396039939037	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-8856825_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0046699137732142	0.3713303444663459	0.0046699137732142	0.0071092010874073	0.0033139954207407	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-5693538_HOMOLOGY_DIRECTED_REPAIR	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0031359775897285	0.411926772522909	0.0031359775897285	0.0038982657974073	0.0031850817707407	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-157858_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.00344094025222	0.0178728554061827	0.00344094025222	0.0031839957338036	0.0031839957338036	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-73927_DEPURINATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0039990846454857	0.1535767092175453	0.0039990846454857	0.0030610188825555	0.0030610188825555	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-9013026_RHOB_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0040856791848571	0.1878374659993986	0.0040856791848571	0.0030352945933333	0.0030352945933333	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-1169410_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0042404242486857	0.3533859345722113	0.0042404242486857	0.0074138681638518	0.0027002066638518	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-9841922_MLL4_AND_MLL3_COMPLEXES_REGULATE_EXPRESSION_OF_PPARG_TARGET_GENES_IN_ADIPOGENESIS_AND_HEPATIC_STEATOSIS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0039842644022714	0.411926772522909	0.0039842644022714	0.0038280124972222	0.0026364319905555	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-9764560_REGULATION_OF_CDH1_GENE_TRANSCRIPTION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0031305849170142	0.1058636125280066	0.0031305849170142	0.0036783196272777	0.0025885078983889	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-1592389_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0027519239467428	0.2124161497136314	0.0027519239467428	0.0025669545129629	0.0025669545129629	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-512988_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0026561397725428	0.5197757271643133	0.0026561397725428	0.003295881672037	0.0024154038253703	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-6811434_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0028250128679857	0.2124161497136314	0.0028250128679857	0.0024141514068703	0.0024141514068703	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-6804756_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0019059141519571	0.6202315024591245	0.0019059141519571	0.0050482906929999	0.0023978454403332	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-6811442_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0039599082621142	0.5164777856948801	0.0039599082621142	0.0033098764017592	0.0023028621550925	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-69618_MITOTIC_SPINDLE_CHECKPOINT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0016286919835999	0.5336517644882242	0.0016286919835999	0.0021758487657776	0.0021758487657776	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-2555396_MITOTIC_METAPHASE_AND_ANAPHASE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0022055695761428	0.5824436390383689	0.0022055695761428	0.0027928835435184	0.0021644918231481	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-1433557_SIGNALING_BY_SCF_KIT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0019524958846428	0.2124161497136314	0.0019524958846428	0.0021386541819999	0.0021386541819999	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-388396_GPCR_DOWNSTREAM_SIGNALLING	blue_plausible_complementary	plausible/complementary	FLT_up	plausible_indirect	FLT_up is plausible but weakly direct	low	GPCR downstream signaling can couple immune and metabolic remodeling, but pathway-level up support in soleus flight studies is indirect.	Chopard2009;Gambara2017	0.0370880843571426	0.6564489141042514	0.0370880843571426	0.1173772035740739	0.0021353329074075	0.0298317394874073	plausible_complementary	plausible/complementary
R-MMU-5633007_REGULATION_OF_TP53_ACTIVITY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0046800542650857	0.556287613054336	0.0046800542650857	0.0045153135492592	0.0020820508581481	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-416482_G_ALPHA_12_13_SIGNALLING_EVENTS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0023781755317857	0.2913473980144342	0.0023781755317857	0.0035202624209073	0.0020773991222406	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-170834_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0045903940054285	0.4782280288713299	0.0045903940054285	0.0064457264105184	0.0020753475216296	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-5654736_SIGNALING_BY_FGFR1	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0016972109399571	0.5822018381072587	0.0016972109399571	0.004535822035074	0.0019449440647037	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-5663220_RHO_GTPASES_ACTIVATE_FORMINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0014230372106428	0.6052459229207927	0.0014230372106428	0.0019392707002962	0.0019392707002962	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-9018519_ESTROGEN_DEPENDENT_GENE_EXPRESSION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0018218244805	0.2124161497136314	0.0018218244805	0.0018969037599999	0.0018969037599999	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-9860931_RESPONSE_OF_ENDOTHELIAL_CELLS_TO_SHEAR_STRESS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0015080152242	0.5669455555744073	0.0015080152242	0.0018689373909999	0.0018689373909999	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-190828_GAP_JUNCTION_TRAFFICKING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0020067758245571	0.4341072417845998	0.0020067758245571	0.0027205858717592	0.0016967288050926	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-9013423_RAC3_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0009159811327142	0.7326172219829968	0.0009159811327142	0.0033410950549999	0.0016838022549999	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-8964043_PLASMA_LIPOPROTEIN_CLEARANCE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0012318768694428	0.7328907787563592	0.0012318768694428	0.001646357493148	0.001646357493148	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-6807878_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0016984233799285	0.0330831210645476	0.0016984233799285	0.0016084746368332	0.0016084746368332	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-2168880_SCAVENGING_OF_HEME_FROM_PLASMA	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0028085028238857	0.3286689359241914	0.0028085028238857	0.0039223474467036	0.0016012149244814	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-9851695_EPIGENETIC_REGULATION_OF_ADIPOGENESIS_GENES_BY_MLL3_AND_MLL4_COMPLEXES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0019030691649999	0.5174319469517443	0.0019030691649999	0.0037902132603888	0.0015967849803888	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-1266695_INTERLEUKIN_7_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0011888238108178	0.4034424839827852	0.0011888238108178	0.0015919618122136	0.0015919618122136	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-5610787_HEDGEHOG_OFF_STATE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0008541996807285	0.6312441590777206	0.0008541996807285	0.0023972195197221	0.0014832448263889	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-425410_METAL_ION_SLC_TRANSPORTERS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.002112823295	0.4687292501345596	0.002112823295	0.0032092455060184	0.0014823949884258	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-8957322_METABOLISM_OF_STEROIDS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0025128162811428	0.6090320427673785	0.0025128162811428	0.0031390332251851	0.0014673124785185	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-199418_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.00131748324978	0.4421913159779329	0.00131748324978	0.0033720773439629	0.0014203105972962	0.0298317394874073	low_or_no_effect	low/no relative effect
R-MMU-9013406_RHOQ_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0008923798353	0.604825561716658	0.0008923798353	0.0025603231170184	0.0014008128307592	0.0298317394874073	low_or_no_effect	low/no relative effect
