method	feature_type	scope	tissue	arm	gene	symbol	minimum_selection_frequency	minimum_coefficient_sign_agreement	real_selection_frequency	arm_selection_frequency	real_coefficient_sign_agreement	arm_coefficient_sign_agreement	real_stable	arm_stable	real_coefficient	arm_coefficient	coefficient_direction_match	real_permutation_roc_auc	arm_real_permutation_roc_auc	arm_real_positive_repeat_fraction	arm_synthetic_permutation_roc_auc	arm_synthetic_positive_repeat_fraction	arm_minus_real_permutation_roc_auc	pattern	selected_arm	generated_arm_eligible_all_metrics	analysis_scope	real_linear_shap_mean_absolute	real_linear_shap_flight_minus_ground	selected_linear_shap_mean_absolute	selected_linear_shap_flight_minus_ground	selected_arm_importance_rank	real_only_importance_rank	matched_statuses	matched_literature_classification	matched_interpretation	matched_primary	consensus_selection_status	consensus_literature_classification	consensus_interpretation	consensus_secondary	flt_gc_direction	meta_effect	meta_fdr	n_accessions
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000020484	Xbp1	0.5	0.75	0.625	1.0	1.0	1.0	True	True	-0.4029412269592285	-2.2518868446350098	True	0.0133333333333333	0.1070833333333333	0.875	0.1969675925925925	1.0	0.0937499999999999	shared_reinforced	generated_only	True	canonical_tissue	0.2423985671632494	0.0301175613956922	1.3311841966630718	0.7916618922257462	1.0	30.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000021079	Timm9	0.5	0.75	0.25	0.5	1.0	1.0	False	True	0.061053991317749	0.6490539312362671	True	-0.0358333333333333	0.0991666666666666	1.0	0.0114814814814814	1.0	0.1349999999999999	synthetic_emergent_real_transfer	generated_only	True	canonical_tissue	0.056163631470482	-0.0418048995785689	0.6009468532571217	0.5632556206761691	2.0	369.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000031149	Praf2	0.5	0.75	0.25	0.625	1.0	1.0	False	True	0.0117106297984719	0.4162423610687256	True	-0.0024999999999999	0.0393333333333332	0.8	0.0024074074074074	0.8	0.0418333333333332	synthetic_emergent_real_transfer	generated_only	True	canonical_tissue	0.0062556248931639	-0.0063890986817466	0.2724693556477038	0.2983962341594106	13.0	208.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000041859	Mcm3	0.5	0.75	0.0	0.75	0.0	1.0	False	True	NA	0.1048950105905532	False	0.0	0.0297222222222221	0.5	0.0103395061728394	0.6666666666666666	0.0297222222222221	synthetic_emergent_real_transfer	generated_only	True	canonical_tissue	NA	NA	0.1780754047255507	0.0155813455427504	20.0	61.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000034285	Nipsnap1	0.5	0.75	0.375	0.5	1.0	1.0	False	True	0.0717950761318206	0.0904367715120315	True	-0.0083333333333333	0.0254166666666666	0.75	-0.0037037037037036	0.5	0.0337499999999999	synthetic_emergent_real_transfer	generated_only	True	canonical_tissue	0.0793187147494954	-0.0005460840082641	0.1521408125338526	0.1849538898124872	29.0	247.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000004446	Bid	0.5	0.75	0.625	0.375	1.0	1.0	True	False	0.1698565632104873	0.3874662220478058	True	0.0146666666666666	0.0249999999999999	1.0	-0.0017283950617283	0.6666666666666666	0.0103333333333332	real_only	generated_only	True	canonical_tissue	0.2058506863890259	0.0911134251897716	0.2786875539731252	0.2149921388316361	30.0	28.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000029310	Nudt9	0.5	0.75	0.25	0.75	0.0	1.0	False	True	-0.0016985386610031	0.1954797506332397	False	-0.0024999999999999	0.0222222222222221	1.0	-0.0020061728395061	0.5	0.0247222222222221	synthetic_emergent_real_transfer	generated_only	True	canonical_tissue	0.0322958048195889	-0.0282969640295418	0.1307529853948155	0.1555742568480435	36.0	208.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000049866	Arl4c	0.5	0.75	0.125	0.5	1.0	1.0	False	True	-0.0747206211090087	0.3454629778861999	False	-0.0016666666666666	0.0104166666666666	0.75	-0.0012962962962962	0.5	0.0120833333333332	synthetic_emergent_real_transfer	generated_only	True	canonical_tissue	0.0539774042938486	0.0104259984519686	0.3233518763093253	0.1353860435488119	75.0	204.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000045996	Polr2k	0.5	0.75	0.5	1.0	1.0	1.0	True	True	-0.3235165178775787	-1.3470497131347656	True	-0.0220833333333333	0.0093749999999999	0.375	0.070162037037037	0.875	0.0314583333333332	shared_synthetic_domain_only	generated_only	True	canonical_tissue	0.3201487425122759	-0.0645922396655037	0.9351507033887416	0.3883223230049267	81.0	336.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000005774	Rfx5	0.5	0.75	0.25	1.0	0.0	1.0	False	True	0.0267116874456405	0.1898329854011535	True	0.0	0.0093749999999999	0.5	0.0057638888888888	0.625	0.0093749999999999	synthetic_emergent_real_transfer	generated_only	True	canonical_tissue	0.0244489256018101	0.0030437067448217	0.151573942212689	0.0332880417782749	81.0	61.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000020232	Hmg20b	0.5	0.75	0.0	0.5	0.0	1.0	False	True	NA	0.5475983619689941	False	0.0	0.0083333333333332	0.75	0.0112962962962963	0.75	0.0083333333333332	synthetic_emergent_real_transfer	generated_only	True	canonical_tissue	NA	NA	0.2794354288268368	0.1006204616749069	86.0	61.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000043909	Trp53bp1	0.5	0.75	0.125	0.75	1.0	1.0	False	True	-0.0520907938480377	0.2576067149639129	False	-0.0083333333333333	0.0002777777777777	0.6666666666666666	0.0065123456790123	0.6666666666666666	0.008611111111111	synthetic_emergent_real_transfer	generated_only	True	canonical_tissue	0.054668600903311	0.0727260666790819	0.1980278173818927	-0.0342076607183657	118.0	247.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000005087	Cd44	0.5	0.75	0.625	0.0	1.0	0.0	True	False	-0.1722785234451294	NA	False	0.0183333333333333	0.0	0.0	0.0	0.0	-0.0183333333333333	real_only	generated_only	True	canonical_tissue	0.0993498292724729	0.0624792321684494	NA	NA	119.0	24.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000061048	Cdh3	0.5	0.75	0.75	0.0	1.0	0.0	True	False	-0.1350196450948715	NA	False	0.0177777777777777	0.0	0.0	0.0	0.0	-0.0177777777777777	real_only	generated_only	True	canonical_tissue	0.1271974681074046	0.1380197176180945	NA	NA	119.0	25.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000052504	Epha3	0.5	0.75	0.5	0.0	1.0	0.0	True	False	-0.2740780115127563	NA	False	0.02875	0.0	0.0	0.0	0.0	-0.02875	real_only	generated_only	True	canonical_tissue	0.1793912130761552	0.0560555589648765	NA	NA	119.0	11.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000015619	Gata3	0.5	0.75	1.0	0.125	1.0	1.0	True	False	0.2319014221429824	0.0063709425739943	True	0.0285416666666666	0.0	0.0	-0.002037037037037	0.0	-0.0285416666666666	real_only	generated_only	True	canonical_tissue	0.1766233087639749	0.1322900912507481	0.0784785755800131	0.0027804024170867	119.0	12.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000110469	Gm10358	0.5	0.75	1.0	0.0	1.0	0.0	True	False	0.2034382969141006	NA	False	0.028125	0.0	0.0	0.0	0.0	-0.028125	real_only	generated_only	True	canonical_tissue	0.2435911047601148	0.1589574344670107	NA	NA	119.0	15.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000021215	Net1	0.5	0.75	1.0	0.0	1.0	0.0	True	False	0.2009798884391784	NA	False	0.0452083333333333	0.0	0.0	0.0	0.0	-0.0452083333333333	real_only	generated_only	True	canonical_tissue	0.4563708876652004	0.2565197572867089	NA	NA	119.0	2.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000028587	Orc1	0.5	0.75	0.5	0.125	1.0	1.0	True	False	-0.5441997051239014	0.002175701316446	False	0.0112499999999999	0.0	0.0	-0.0127777777777777	0.0	-0.0112499999999999	real_only	generated_only	True	canonical_tissue	0.3128828048517582	-0.128976899246132	0.0197326752099827	0.0012349102327736	119.0	35.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000030867	Plk1	0.5	0.75	0.625	0.0	1.0	0.0	True	False	-0.0331347361207008	NA	False	-0.013	0.0	0.0	0.0	0.0	0.013	real_only	generated_only	True	canonical_tissue	0.1124363380917818	-0.0498458724313861	NA	NA	119.0	288.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000024538	Ppic	0.5	0.75	0.5	0.0	1.0	0.0	True	False	-0.3409976065158844	NA	False	0.0141666666666666	0.0	0.0	0.0	0.0	-0.0141666666666666	real_only	generated_only	True	canonical_tissue	0.2750105278238633	0.0635609328210755	NA	NA	119.0	29.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000029499	Pxmp2	0.5	0.75	0.5	0.0	1.0	0.0	True	False	0.1131471097469329	NA	False	0.01	0.0	0.0	0.0	0.0	-0.01	real_only	generated_only	True	canonical_tissue	0.1378365860867358	0.0161973573557235	NA	NA	119.0	37.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000032218	Ccnb2	0.5	0.75	0.875	0.125	1.0	1.0	True	False	-0.2733777463436126	-0.0195401608943939	True	0.0171428571428571	-1.1102230246251563e-16	0.0	0.0079629629629629	1.0	-0.0171428571428572	real_only	generated_only	True	canonical_tissue	0.1720648972193843	0.122772090757884	0.1453596747700704	0.0178338288642983	298.0	26.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000051674	Dcun1d4	0.5	0.75	0.125	0.625	1.0	1.0	False	True	0.0141554223373532	0.393103152513504	True	-0.0166666666666666	-0.003	0.8	0.0134814814814814	1.0	0.0136666666666666	synthetic_domain_only	generated_only	True	canonical_tissue	0.0152448499052995	-0.0189984079100722	0.3284539706650163	-0.0286297689619174	334.0	310.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000021250	Fos	0.5	0.75	0.25	0.5	1.0	1.0	False	True	-0.1851673871278762	-0.0615413561463356	True	0.0241666666666666	-0.0033333333333333	0.5	0.0025462962962962	0.5	-0.0275	synthetic_domain_only	generated_only	True	canonical_tissue	0.3830159453190125	0.1364074447814128	0.1407903326603028	0.0238254162633815	335.0	18.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000090877	Hspa1b	0.5	0.75	0.875	0.125	1.0	1.0	True	False	-0.3681057393550873	-0.0551605634391307	True	0.0664285714285714	-0.0116666666666667	0.0	-0.0016666666666666	0.0	-0.0780952380952381	real_only	generated_only	True	canonical_tissue	0.3429766429729478	0.3534677219077061	0.3758674350791125	0.0610959245351246	343.0	1.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000003992	Ssbp2	0.5	0.75	0.25	0.5	1.0	1.0	False	True	0.0489140935242176	0.424828290939331	True	0.0	-0.0241666666666666	0.5	0.0159722222222222	0.75	-0.0241666666666666	synthetic_domain_only	generated_only	True	canonical_tissue	0.0348289074526037	-0.000551367884028	0.3575066379069744	-0.0722653045931945	357.0	61.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000091625	Lsm5	0.5	0.75	0.25	1.0	1.0	1.0	False	True	-0.2466449290513992	-0.9617133140563964	True	-0.0024999999999999	-0.024375	0.375	0.037199074074074	1.0	-0.021875	synthetic_domain_only	generated_only	True	canonical_tissue	0.2088276361210838	-0.0396671419966231	0.581160941401258	0.0354760192131534	358.0	208.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	cerebellum	generated_only	ENSMUSG00000020176	Grb10	0.5	0.75	0.25	0.5	0.0	1.0	False	True	-0.0053454954177141	0.1701529324054718	False	-0.0066666666666666	-0.0441666666666666	0.5	0.0125462962962963	1.0	-0.0375	synthetic_domain_only	generated_only	True	canonical_tissue	0.0260234904775576	0.0202835244086653	0.2368545298193059	-0.1871252491815987	371.0	232.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000073700	Klhl21	0.5	0.75	0.875	1.0	1.0	1.0	True	True	-0.0370441079139709	-0.107783555984497	True	0.0428571428571428	0.034375	0.375	0.0399305555555555	0.75	-0.0084821428571428	shared_synthetic_domain_only	generated_only	True	canonical_tissue	0.0667113939493122	0.1066379708348603	0.1715819806804824	0.2816645567047191	3.0	8.0	NA	NA	NA	False	reinforced	aligning	Aligns with a flight-lower proliferative program in the eye, but is not an exact prior gene replication.	True	FLT_lower	-0.0060721659089043	5.987559332400223e-05	2.0
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000026489	Coq8a	0.5	0.75	1.0	0.875	1.0	1.0	True	True	-0.0396379306912422	-0.1259390413761139	True	0.1078124999999999	0.0124999999999999	0.2857142857142857	0.0367063492063492	0.7142857142857143	-0.0953125	shared_synthetic_domain_only	generated_only	True	canonical_tissue	0.07195280623744	0.1053460025603583	0.2076746732075669	0.279462082816037	5.0	4.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000042903	Foxo4	0.5	0.75	0.5	0.625	1.0	1.0	True	True	-0.0718377381563186	-0.0895125344395637	True	0.03125	0.0075	0.2	0.0197222222222222	0.4	-0.02375	shared_no_positive_importance	generated_only	True	canonical_tissue	0.069671131217195	0.0747241681636738	0.1682831066370916	0.1955545103182	6.0	9.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000021814	Anxa7	0.5	0.75	0.125	0.75	1.0	1.0	False	True	-0.0431357659399509	-0.0308248493820428	True	0.0	0.0	0.0	-0.0023148148148147	0.1666666666666666	0.0	synthetic_emergent_no_positive_importance	generated_only	True	canonical_tissue	0.0445065852481356	-0.0279869224930416	0.1571897316274766	0.1096752792809943	8.0	20.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000047379	B4gat1	0.5	0.75	0.875	0.125	1.0	1.0	True	False	-0.0316101461648941	-0.14736208319664	True	0.0607142857142857	0.0	0.0	0.0347222222222222	1.0	-0.0607142857142857	real_only	generated_only	True	canonical_tissue	0.0301328303268184	0.0516728248779551	0.0779875754005654	0.1510822471738309	8.0	5.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000021585	Cast	0.5	0.75	0.125	0.5	1.0	1.0	False	True	-0.0402692928910255	-0.0363258905708789	True	0.0	0.0	0.0	0.0166666666666666	0.75	0.0	synthetic_domain_only	generated_only	True	canonical_tissue	0.0246698644600369	-0.0186212258710912	0.0763162743493845	-0.0366474945487726	8.0	20.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000028540	Dph2	0.5	0.75	0.75	0.0	1.0	0.0	True	False	-0.0304658580571413	NA	False	0.0270833333333333	0.0	0.0	0.0	0.0	-0.0270833333333333	real_only	generated_only	True	canonical_tissue	0.02616715560372	0.0382464467054647	NA	NA	8.0	10.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000032035	Ets1	0.5	0.75	0.5	0.0	1.0	0.0	True	False	-0.0299557633697986	NA	False	0.0	0.0	0.0	0.0	0.0	0.0	real_only	generated_only	True	canonical_tissue	0.0288920064303775	-0.0129762665047897	NA	NA	8.0	20.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000001082	Mfsd10	0.5	0.75	0.5	0.25	1.0	1.0	True	False	-0.0544090270996093	-0.1210159435868263	True	-0.0343749999999999	0.0	0.0	0.0423611111111111	1.0	0.0343749999999999	real_only	generated_only	True	canonical_tissue	0.0584721690284832	0.0091854831284665	0.0568583840196011	0.0576918432604324	8.0	172.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000005667	Mthfd2	0.5	0.75	0.625	0.0	1.0	0.0	True	False	0.0359150022268295	NA	False	0.0	0.0	0.0	0.0	0.0	0.0	real_only	generated_only	True	canonical_tissue	0.0361382333875616	0.0137064600010276	NA	NA	8.0	20.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000056749	Nfil3	0.5	0.75	0.5	0.0	1.0	0.0	True	False	0.040802851319313	NA	False	0.0249999999999999	0.0	0.0	0.0	0.0	-0.0249999999999999	real_only	generated_only	True	canonical_tissue	0.0615001968640056	0.0050161988375802	NA	NA	8.0	11.0	NA	NA	NA	False	NA	NA	NA	False	FLT_higher	0.0009536918794192	0.0049381087755231	2.0
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000025225	Nfkb2	0.5	0.75	0.5	0.0	1.0	0.0	True	False	-0.040962591767311	NA	False	0.0	0.0	0.0	0.0	0.0	0.0	real_only	generated_only	True	canonical_tissue	0.0799988843446831	-0.0516420961459735	NA	NA	8.0	20.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000024431	Nr3c1	0.5	0.75	0.5	0.25	1.0	1.0	True	False	-0.0338754579424858	-0.1224924623966217	True	0.0	0.0	0.0	-0.0208333333333333	0.0	0.0	real_only	generated_only	True	canonical_tissue	0.035012598693068	-0.0141425655360572	0.15443626362575	0.0038040377635304	8.0	20.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000026778	Prkcq	0.5	0.75	0.625	0.25	1.0	1.0	True	False	-0.0328728780150413	-0.0441272482275962	True	0.1275	0.0	0.0	0.0013888888888889	0.5	-0.1275	real_only	generated_only	True	canonical_tissue	0.0553661527602732	0.0762977974066444	0.0302751093795518	0.0605502187591037	8.0	2.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000036442	Thap11	0.5	0.75	0.5	0.0	1.0	0.0	True	False	-0.027566822245717	NA	False	0.11875	0.0	0.0	0.0	0.0	-0.11875	real_only	generated_only	True	canonical_tissue	0.03299097956917	0.0359885997501765	NA	NA	8.0	3.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000023277	Twf2	0.5	0.75	0.5	0.375	1.0	1.0	True	False	-0.0348698645830154	-0.1037381961941719	True	0.0	-0.0041666666666666	0.0	-0.0138888888888888	0.0	-0.0041666666666666	real_only	generated_only	True	canonical_tissue	0.0446122533115311	-0.0045307417843837	0.152865182559218	-0.0382708789446029	167.0	20.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000030401	Rtn2	0.5	0.75	0.25	0.5	1.0	1.0	False	True	-0.0388017557561397	-0.0907435938715934	True	0.0	-0.00625	0.0	-0.0256944444444444	0.0	-0.00625	synthetic_emergent_no_positive_importance	generated_only	True	canonical_tissue	0.0273811266006684	-0.004590987012026	0.101183600787773	0.0096506040131258	168.0	20.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000022528	Hes1	0.5	0.75	0.0	0.5	0.0	1.0	False	True	NA	-0.0792812705039978	False	0.0	-0.009375	0.0	0.0142361111111111	0.5	-0.009375	synthetic_domain_only	generated_only	True	canonical_tissue	NA	NA	0.2513061442969845	0.0173758547808569	169.0	20.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000034792	Gna15	0.5	0.75	0.125	0.625	1.0	1.0	False	True	-0.0264323949813842	-0.0292697194963693	True	0.0	-0.0125	0.0	0.0033333333333333	0.4	-0.0125	synthetic_emergent_no_positive_importance	generated_only	True	canonical_tissue	0.0263821782075459	-0.0330136733129045	0.1539727705877389	-0.0188578361212502	170.0	20.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000014776	Nol3	0.5	0.75	0.0	0.75	0.0	1.0	False	True	NA	-0.0679828226566314	False	0.0	-0.0125	0.1666666666666666	0.0219907407407407	0.6666666666666666	-0.0125	synthetic_domain_only	generated_only	True	canonical_tissue	NA	NA	0.1277365473813315	0.0353606553104497	170.0	20.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000019960	Dusp6	0.5	0.75	0.875	0.375	1.0	1.0	True	False	-0.0370846651494503	-0.0863264724612236	True	-0.0071428571428571	-0.0166666666666666	0.0	-0.0375	0.0	-0.0095238095238095	real_only	generated_only	True	canonical_tissue	0.0370447269152581	0.032369783874427	0.0457842951036863	0.0501401943383146	172.0	166.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000020400	Tnip1	0.5	0.75	0.0	0.75	0.0	1.0	False	True	NA	0.0573592223227024	False	0.0	-0.0416666666666666	0.0	0.0173611111111111	0.6666666666666666	-0.0416666666666666	synthetic_domain_only	generated_only	True	canonical_tissue	NA	NA	0.1744868852044853	-0.0538064254592744	176.0	20.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000034659	Tmem109	0.5	0.75	0.125	0.5	1.0	1.0	False	True	-0.0142556270584464	-0.1554657071828842	True	0.0	-0.046875	0.0	-0.0010416666666666	0.0	-0.046875	synthetic_emergent_no_positive_importance	generated_only	True	canonical_tissue	0.0077725643925023	-0.0034412247252454	0.18220501711706	-0.2629400304108208	177.0	20.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	eye	generated_only	ENSMUSG00000024413	Npc1	0.5	0.75	0.125	0.75	1.0	1.0	False	True	0.0207221563905477	0.0586564838886261	True	0.0	-0.0604166666666666	0.0	0.0076388888888889	0.6666666666666666	-0.0604166666666666	synthetic_domain_only	generated_only	True	canonical_tissue	0.0257087486151149	-0.0457027663316147	0.0941402041216518	-0.0192550248325523	178.0	20.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	heart	generated_only	ENSMUSG00000028944	Prkag2	0.5	0.75	0.0	0.625	0.0	1.0	False	True	NA	-0.3977180123329162	False	0.0	0.0983333333333334	1.0	0.0936728395061728	1.0	0.0983333333333334	synthetic_emergent_real_transfer	generated_only	True	canonical_tissue	NA	NA	0.7691578015104126	0.7498911478423944	1.0	62.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	heart	generated_only	ENSMUSG00000025511	Tspan4	0.5	0.75	0.25	1.0	1.0	1.0	False	True	-0.7284937500953674	-0.591804027557373	True	-0.0125	0.0815972222222222	0.875	0.0761188271604938	1.0	0.0940972222222222	synthetic_emergent_real_transfer	generated_only	True	canonical_tissue	0.5206802804468342	0.0820162459812064	0.7014394149387289	0.7009670351477317	2.0	246.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	heart	generated_only	ENSMUSG00000020108	Ddit4	0.5	0.75	0.75	0.125	1.0	1.0	True	False	0.7294936180114746	0.2555204927921295	True	0.0717592592592592	0.0347222222222222	1.0	-0.0618827160493827	0.0	-0.0370370370370369	real_only	generated_only	True	canonical_tissue	0.4300005552864181	0.36041254403467	0.1986268259464283	0.1430987613023547	10.0	4.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
conditional_DDIM_classifier	selected_gene_feature	tissue	heart	generated_only	ENSMUSG00000025889	Snca	0.5	0.75	0.125	1.0	1.0	1.0	False	True	0.0829896330833435	0.6957294344902039	True	-0.0013888888888888	0.028125	0.875	0.0661072530864197	1.0	0.0295138888888889	synthetic_emergent_real_transfer	generated_only	True	canonical_tissue	0.0391794187634414	-0.0079235783099718	0.6784530984819869	0.1873937236637985	14.0	234.0	NA	NA	NA	False	NA	NA	NA	False	NA	NA	NA	NA
